,c0_c1,c1_c2,c2_c3,p1,p2,p3,p4
0,7.000000000000008,7.000000000000008,7.000000000000008,[118.49940495   1.81227389],[111.49940497   1.8116893 ],[104.499405     1.81110471],[97.49940502  1.81052012]
1,7.000000024411422,7.000000024411422,6.999923730436333,[118.49638367   1.81227231],[111.49638367   1.81168771],[104.49638367   1.81110311],[97.49645996  1.81051886]
2,7.000000024411422,7.000000024411422,6.998786950645044,[118.48202515   1.81227124],[111.48202515   1.81168664],[104.48202515   1.81110203],[97.48323822  1.81051791]
3,7.000000024411422,7.000000024411422,6.996833825881582,[118.44972229   1.81227136],[111.44972229   1.81168675],[104.44972229   1.81110215],[97.45288849  1.81051528]
4,7.000000024411422,7.000000024411422,6.994789147984638,[118.39661407   1.81226873],[111.39661407   1.81168413],[104.39661407   1.81109953],[97.40182495  1.81051469]
5,7.000000024411422,7.000000024411422,6.992797875651898,[118.32215881   1.81226659],[111.32215881   1.81168199],[104.32215881   1.81109738],[97.32936096  1.81051695]
6,7.000000024411422,7.000000024411422,6.990570091914567,[118.22574615   1.81226349],[111.22574615   1.81167889],[104.22574615   1.81109428],[97.23517609  1.81052041]
7,7.000000024411422,7.000000024411422,6.988327049288557,[118.10727692   1.81225896],[111.10727692   1.81167436],[104.10727692   1.81108975],[97.11894989  1.81052375]
8,7.000000024411422,7.000000024411422,6.9860611183348444,[117.96658325   1.81225252],[110.96658325   1.81166792],[103.96658325   1.81108332],[96.98052216  1.81052709]
9,7.000000024411422,7.000000024411422,6.983764669723445,[117.8033371    1.81224382],[110.8033371    1.81165922],[103.8033371    1.81107461],[96.81957245  1.81052935]
10,7.000000024411422,7.000000024411422,6.9814224446798,[117.61722565   1.81223214],[110.61722565   1.81164753],[103.61722565   1.81106293],[96.63580322  1.81052971]
11,7.000000024411422,7.000000024411422,6.979080219558319,[117.40799713   1.81221676],[110.40799713   1.81163216],[103.40799713   1.81104755],[96.42891693  1.81052768]
12,7.000000024411422,7.000000024411422,6.976707476831611,[117.17534637   1.81219721],[110.17534637   1.81161261],[103.17534637   1.811028  ],[96.19863892  1.8105222 ]
13,7.000000024411422,7.000000024411422,6.9743042164784645,[116.91900635   1.81217241],[109.91900635   1.81158781],[102.91900635   1.81100321],[95.94470215  1.81051254]
14,7.000000024411422,7.000000024411422,6.971885697345223,[116.63871002   1.81214201],[109.63871002   1.81155741],[102.63871002   1.81097281],[95.66682434  1.81049764]
15,7.000000024411422,7.000000024411422,6.9694366606035265,[116.33419037   1.8121047 ],[109.33419037   1.8115201 ],[102.33419037   1.8109355 ],[95.36475372  1.81047678]
16,7.000000024411422,7.000000024411422,6.9669723651423245,[116.00521088   1.81206036],[109.00521088   1.81147575],[102.00521088   1.81089115],[95.03823853  1.81044841]
17,7.000000024411422,7.000000024411422,6.964485181532672,[115.6515274    1.81200814],[108.6515274    1.81142354],[101.6515274    1.81083894],[94.68704224  1.81041217]
18,7.000000024411422,7.000000024411422,6.961967480423857,[115.27288818   1.81194723],[108.27288818   1.81136262],[101.27288818   1.81077802],[94.31092072  1.81036651]
19,7.000000024411422,7.000000024411422,6.959404003013776,[114.86907196   1.81187689],[107.86907196   1.81129229],[100.86907196   1.81070769],[93.90966797  1.81031084]
20,7.000000024411422,7.000000024411422,6.956832896292935,[114.43986511   1.8117969 ],[107.43986511   1.8112123 ],[100.43986511   1.8106277 ],[93.48303223  1.81024456]
21,7.000000024411422,7.000000024411124,6.954238901503042,[113.98505402   1.81170738],[106.98505402   1.81112278],[99.98505402  1.81053817],[93.03081512  1.81016707]
22,7.000000024411422,7.000000024411124,6.951644906838699,[113.50447083   1.8116082 ],[106.50447083   1.81102359],[99.50447083  1.81043899],[92.55282593  1.81007791]
23,7.000000024411422,7.000000024411124,6.9488906950184,[112.99774933   1.81149995],[105.99774933   1.81091535],[98.99774933  1.81033075],[92.04885864  1.80997741]
24,7.0000000243915155,7.000000024421877,6.945968636699701,[112.46533966   1.81138325],[105.46533966   1.81079888],[98.46533966  1.81021416],[91.51937103  1.80986512]
25,7.0000000244014675,7.00000002442138,6.943550118552654,[111.90685272   1.81125939],[104.90685272   1.81067491],[97.90685272  1.81009018],[90.96330261  1.80974281]
26,7.0000000243915155,7.000000024421877,6.941444405772308,[111.32154083   1.81112647],[104.32154083   1.81054211],[97.32154083  1.80995739],[90.38009644  1.80960786]
27,7.0000000244014675,7.000000024421678,6.939651498356538,[110.70926666   1.810987  ],[103.70926666   1.81040251],[96.70926666  1.80981779],[89.76961517  1.80946243]
28,7.000000024411422,7.000000024421479,6.938163766901009,[110.0699234    1.81084275],[103.0699234    1.81025815],[96.0699234   1.80967343],[89.13175964  1.80930889]
29,7.00000002442138,7.000000024421081,6.936943064498667,[109.40339661   1.81069624],[102.40339661   1.81011152],[95.40339661  1.8095268 ],[88.46645355  1.80914879]
30,7.00000002442138,7.000000024421479,6.936096202629878,[108.70968628   1.81054926],[101.70968628   1.80996454],[94.70968628  1.80937982],[87.77359009  1.80898523]
31,7.0000000244512615,7.000000024411024,6.9355545167587636,[107.9886322    1.81040382],[100.9886322    1.80981874],[93.9886322   1.80923414],[87.0530777   1.80882001]
32,7.000000024471193,7.0000000244016665,6.935302748091699,[107.2401886    1.81026185],[100.2401886    1.80967653],[93.2401886   1.80909204],[86.30488586  1.80865586]
33,7.000000024491134,7.000000024381564,6.935318008437058,[106.46422577   1.81012547],[99.46422577  1.80953991],[92.46422577  1.80895567],[85.52890778  1.8084954 ]
34,7.000000024491034,7.000000024381564,6.9353103807407255,[105.66067505   1.80999744],[98.66067505  1.80941188],[91.66067505  1.80882764],[84.72536469  1.80834246]
35,7.000000024491134,7.000000024381564,6.93527986495044,[104.82946014   1.8098805 ],[97.82946014  1.80929494],[90.82946014  1.80871069],[83.8941803  1.8082006]
36,7.000000024491134,7.0000000243915155,6.9352493491578295,[103.97057343   1.8097744 ],[96.97057343  1.80918884],[89.97057343  1.80860448],[83.0353241   1.80807066]
37,7.000000024490935,7.0000000243915155,6.935234092187545,[103.08390045   1.80967987],[96.08390045  1.80909431],[89.08390045  1.80850995],[82.14866638  1.807953  ]
38,7.000000024491134,7.0000000243915155,6.935218835115131,[102.16943359   1.8095963 ],[95.16943359  1.80901074],[88.16943359  1.80842638],[81.23421478  1.80784845]
39,7.000000024481659,7.0000000244014675,6.935195948434429,[101.22705841   1.80952251],[94.22705841  1.80893707],[87.22705841  1.80835259],[80.29186249  1.8077569 ]
40,7.000000024470895,7.000000024411422,6.935165432100007,[100.25678253   1.80945766],[93.25678253  1.80887234],[86.25678253  1.80828774],[79.32161713  1.80767775]
41,7.0000000244512615,7.00000002442138,6.935134915420581,[99.25852966  1.80939972],[92.25852966  1.80881464],[85.25852966  1.80822992],[78.32339478  1.8076098 ]
42,7.00000002442138,7.00000002442138,6.935096768972811,[98.23233032  1.80934632],[91.23233032  1.8087616 ],[84.23233032  1.80817688],[77.29723358  1.80755091]
43,7.000000024411422,7.000000024411422,6.935081510367084,[97.17809296  1.8092953 ],[90.17809296  1.80871069],[83.17809296  1.80812609],[76.24301147  1.8074981 ]
44,7.0000000244014675,7.000000024411422,6.935043363265165,[96.09580231  1.80924416],[89.09580231  1.80865967],[82.09580231  1.80807507],[75.16075897  1.80744851]
45,7.000000024381564,7.0000000244014675,6.935028104047049,[94.98547363  1.8091898 ],[87.98547363  1.80860555],[80.98547363  1.80802107],[74.05044556  1.80739927]
46,7.000000024381564,7.0000000244014675,6.935012844609843,[93.84714508  1.80913019],[86.84714508  1.80854595],[79.84714508  1.80796146],[72.91213226  1.80734694]
47,7.000000024381564,7.0000000244014675,6.934989955660644,[92.68077087  1.80906284],[85.68077087  1.80847859],[78.68077087  1.80789411],[71.74578094  1.80728829]
48,7.000000024381564,7.0000000244014675,6.934974696065666,[91.48636627  1.80898654],[84.48636627  1.8084023 ],[77.48636627  1.80781782],[70.5513916   1.80722129]
49,7.000000024381564,7.0000000244014675,6.934944177734396,[90.2640152   1.80890059],[83.2640152   1.80831635],[76.2640152   1.80773187],[69.32907104  1.80714417]
50,7.000000024381564,7.0000000244014675,6.934921288918484,[89.01367188  1.80880415],[82.01367188  1.80821991],[75.01367188  1.80763543],[68.07875061  1.80705523]
51,7.0000000243915155,7.0000000244014675,6.93490602957425,[87.735466    1.80869818],[80.735466    1.80811381],[73.735466    1.80752933],[66.80056     1.80695581]
52,7.000000024411422,7.0000000244014675,6.9348831410371385,[86.42932129  1.80858433],[79.42932129  1.80799973],[72.42932129  1.80741525],[65.49443817  1.80684602]
53,7.0000000244014675,7.0000000244014675,6.934867882091803,[85.09539032  1.80846393],[78.09539032  1.80787945],[71.09539032  1.80729496],[64.16052246  1.80672765]
54,7.0000000244014675,7.000000024411422,6.934844993927787,[83.73361969  1.80833936],[76.73361969  1.80775487],[69.73361969  1.80717027],[62.79877472  1.80660272]
55,7.000000024411422,7.000000024411422,6.934822105930002,[82.34416199  1.80821252],[75.34416199  1.80762792],[68.34416199  1.80704331],[61.4093399   1.80647349]
56,7.000000024411422,7.000000024411422,6.934795403344076,[80.92697906  1.80808568],[73.92697906  1.80750108],[66.92697906  1.80691648],[59.99218369  1.80634308]
