,c0_c1,c1_c2,c2_c3,p1,p2,p3,p4
0,7.000000000000008,7.000000000000008,7.000000000000008,[118.49940495   1.81227389],[111.49940497   1.8116893 ],[104.499405     1.81110471],[97.49940502  1.81052012]
1,7.000000024411422,7.000000024411422,6.999923730436333,[118.49638367   1.81227231],[111.49638367   1.81168771],[104.49638367   1.81110311],[97.49645996  1.81051886]
2,7.000000024411422,7.000000024411422,6.99880983879862,[118.48191071   1.81227136],[111.48191071   1.81168675],[104.48191071   1.81110215],[97.48310089  1.81051838]
3,7.000000024411422,7.000000024411422,6.996536278988705,[118.44967651   1.81226861],[111.44967651   1.81168401],[104.44967651   1.81109941],[97.45314026  1.81051862]
4,7.0000458007882225,7.000022912605291,6.993400597462469,[118.39608002   1.81226563],[111.39603424   1.81168091],[104.39601135   1.81109619],[97.40261078  1.81052005]
5,6.999786401504748,7.000137353522903,6.99060823876965,[118.32117462   1.81226754],[111.32138824   1.81168127],[104.32125092   1.81109655],[97.3306427   1.81052411]
6,6.99978640181625,7.000144982817393,6.987625145128942,[118.224617     1.81227112],[111.22483063   1.81168115],[104.22468567   1.81109762],[97.23706055  1.81052995]
7,6.999786402158025,7.000152612123014,6.984619163212073,[118.10599518   1.81227446],[111.1062088    1.81168044],[104.10605621   1.81109798],[97.12143707  1.81053627]
8,6.999786402615319,7.000152612003139,6.981613181195625,[117.96514893   1.81227779],[110.96536255   1.81167841],[103.96520996   1.81109738],[96.9835968   1.81054294]
9,6.999786403148868,7.000160241249922,6.97854616398234,[117.80175018   1.81228018],[110.80196381   1.81167459],[103.80180359   1.81109536],[96.82325745  1.81054878]
10,6.9997864037306075,7.000167870515825,6.975425740925092,[117.61548615   1.81228077],[110.61569977   1.81166852],[103.61553192   1.81109083],[96.6401062   1.81055331]
11,6.999786404379976,7.000167870349886,6.972290059044087,[117.40608978   1.81227887],[110.40630341   1.81165922],[103.40613556   1.81108356],[96.43384552  1.8105557 ]
12,6.999786405059519,7.000167870193294,6.9691086007377825,[117.17325592   1.81227338],[110.17346954   1.8116461 ],[103.1733017    1.81107235],[96.20419312  1.8105551 ]
13,6.999786405812291,7.000175499411729,6.965888995423033,[116.91674042   1.81226373],[109.91695404   1.8116281 ],[102.91677856   1.81105649],[95.95088959  1.81055057]
14,6.999786406564045,7.000175499237837,6.962646501933442,[116.63626862   1.81224871],[109.63648224   1.81160486],[102.63630676   1.81103539],[95.67366028  1.81054091]
15,6.999786407392131,7.0001831284479294,6.959358232054157,[116.33158112   1.81222761],[109.33179474   1.81157482],[102.33161163   1.81100762],[95.37225342  1.81052518]
16,6.999794037580547,7.000190757677985,6.956047073995076,[116.00243378   1.81219912],[109.00263977   1.81153786],[102.00244904   1.81097269],[95.04640198  1.81050253]
17,6.9997940383634125,7.000190757505072,6.95269776902335,[115.64855957   1.81216216],[108.64876556   1.81149268],[101.64857483   1.81092966],[94.69587708  1.81047118]
18,6.999794039119324,7.000198386727806,6.9493255758942105,[115.2697525    1.81211591],[108.2699585    1.81143856],[101.26976013   1.81087768],[94.32043457  1.81043077]
19,6.9997940398967735,7.000206015941657,6.945922865258027,[114.86576843   1.81205988],[107.86597443   1.81137455],[100.86576843   1.81081593],[93.91984558  1.81037974]
20,6.999794040565348,7.000206015780232,6.942474378314616,[114.43637085   1.81199265],[107.43657684   1.81130052],[100.43637085   1.81074393],[93.49389648  1.81031775]
21,6.9997940411939314,7.000213645050953,6.939010632668159,[113.98138428   1.81191444],[106.98159027   1.811216  ],[99.98137665  1.81066096],[93.04236603  1.81024361]
22,6.999794041695291,7.00021364493759,6.935501110763382,[113.5005722    1.81182432],[106.5007782    1.81112087],[99.50056458  1.81056726],[92.56506348  1.81015706]
23,6.999794042079694,7.000228903622854,6.9319381832360225,[112.99365234   1.81172287],[105.99385834   1.81101561],[98.99362946  1.81046331],[92.06169128  1.810058  ]
24,6.999801671728049,7.000236532913998,6.928573620107489,[112.46107483   1.81160998],[105.46127319   1.81090021],[98.46103668  1.81034923],[91.53246307  1.80994642]
25,6.999801671751234,7.000244162262285,6.924949657704368,[111.90242767   1.81148648],[104.90262604   1.81077647],[97.9023819   1.81022608],[90.97743225  1.80982339]
26,6.999801671654565,7.000251791647591,6.92130280721498,[111.31706238   1.81135106],[104.31726074   1.810642  ],[97.31700897  1.81009173],[90.39570618  1.8096875 ]
27,6.999801671305229,7.00025179169437,6.917655956887305,[110.70478821   1.81120515],[103.70498657   1.81049955],[96.7047348   1.80994868],[89.78707886  1.80954015]
28,6.999809300209215,7.00025179177817,6.9139709597329295,[110.06542969   1.81105173],[103.06562042   1.81035101],[96.06536865  1.80979908],[89.15139771  1.80938387]
29,6.999809299484047,7.00025179190134,6.910270703964165,[109.39898682   1.81089222],[102.39917755   1.81019878],[95.39892578  1.8096453 ],[88.48865509  1.80922067]
30,6.9998092985933935,7.000267050869038,6.906555189570161,[108.70532227   1.81072915],[101.705513     1.81004477],[94.70524597  1.80948901],[87.7986908   1.80905259]
31,6.999809297610032,7.000274680481727,6.90284730473905,[107.984375     1.81056535],[100.98456573   1.8098911 ],[93.98429108  1.80933261],[87.08144379  1.80888212]
32,6.999809296505762,7.00027468071057,6.899124161285287,[107.23596954   1.81040263],[100.23616028   1.80973995],[93.23588562  1.80917859],[86.33676147  1.80871201]
33,6.999809295321077,7.000274680979329,6.895385759181578,[106.46008301   1.81024408],[99.46027374  1.80959404],[92.45999908  1.80902934],[85.56461334  1.80854523]
34,6.999809294104439,7.000274681288205,6.891616839606408,[105.65656281   1.81009269],[98.65675354  1.80945587],[91.65647888  1.80888736],[84.76486206  1.8083849 ]
35,6.9998092929336755,7.0002823109740335,6.887863178915874,[104.82543182   1.80995214],[97.82562256  1.80932832],[90.82534027  1.80875623],[83.93747711  1.80823481]
36,6.999816921172213,7.000289940661561,6.8840942594994035,[103.96659851   1.80982327],[96.96678162  1.80921257],[89.9664917  1.8086369],[83.08239746  1.80809641]
37,6.999816920122511,7.000297570390629,6.880310081125907,[103.07997131   1.80970645],[96.08015442  1.8091079 ],[89.07985687  1.80852818],[82.19954681  1.80797136]
38,6.999816919222419,7.00030520004255,6.876533532097806,[102.16550446   1.80960262],[95.16568756  1.80901468],[88.16538239  1.80843186],[81.28884888  1.80785978]
39,6.999824547862282,7.00030520031126,6.87274172411257,[101.22312927   1.80951202],[94.22330475  1.80893314],[87.22299957  1.80834711],[80.35025787  1.80776215]
40,6.999824547284462,7.000305200521195,6.86894228655121,[100.25285339   1.8094337 ],[93.25302887  1.80886185],[86.25272369  1.80827332],[79.38378143  1.80767787]
41,6.999824546876827,7.000305200681911,6.865142848733926,[99.25460052  1.80936599],[92.254776    1.80879915],[85.25447083  1.8082087 ],[78.389328    1.80760586]
42,6.999824546645728,7.00031283015689,6.8613357812665665,[98.22840118  1.80930686],[91.22857666  1.80874288],[84.22826385  1.80815148],[77.3669281   1.80754423]
43,6.999824546540313,7.000320459601731,6.857528713558368,[97.17416382  1.80925345],[90.17433929  1.80869079],[83.17401886  1.80809879],[76.31649017  1.80748987]
44,6.9998245466266225,7.000320459561423,6.853721645617529,[96.09187317  1.80920339],[89.09204865  1.80863965],[82.09172821  1.80804813],[75.23800659  1.80744016]
45,6.999824546799764,7.000335718300134,6.849914577413381,[94.98160553  1.80915296],[87.98178101  1.80858707],[80.98144531  1.80799615],[74.13153076  1.80739212]
46,6.999824547051032,7.000343347624206,6.846107509106848,[93.84327698  1.8090992 ],[86.84345245  1.80853021],[79.84310913  1.80794013],[72.99700165  1.80734122]
47,6.999824547362152,7.000343347503769,6.84230044071055,[92.67689514  1.80903912],[85.67707062  1.80846632],[78.67672729  1.80787766],[71.83442688  1.80728495]
48,6.999824547685172,7.000350976778099,6.838501001672865,[91.48247528  1.80897045],[84.48265076  1.80839372],[77.4822998   1.80780649],[70.64379883  1.80722046]
49,6.999824548020278,7.0003586060528225,6.8346939332466174,[90.26003265  1.80889177],[83.26020813  1.80831099],[76.25984955  1.80772519],[69.42515564  1.80714583]
50,6.999824548317922,7.000358605953169,6.830894494210743,[89.0096817   1.80880189],[82.00985718  1.80821753],[75.0094986   1.80763292],[68.17860413  1.80706036]
51,6.999824548577372,7.000373864662531,6.827102684664594,[87.73137665  1.80870128],[80.73155212  1.80811381],[73.73117828  1.80753016],[66.90407562  1.80696332]
52,6.999824548747745,7.000381494017367,6.82331850459567,[86.42514038  1.80859065],[79.42531586  1.80800116],[72.42493439  1.80741799],[65.60161591  1.80685592]
53,6.9998245488381805,7.00038149399741,6.819557212869339,[85.09111786  1.80847192],[78.09129333  1.80788136],[71.09091187  1.80729842],[64.27135468  1.80673921]
54,6.999824548848125,7.000381494017382,6.815795921299906,[83.72925568  1.80834711],[76.72943115  1.80775642],[69.72904968  1.80717325],[62.91325378  1.806615  ]
55,6.999824548737693,7.000381494057021,6.812042259271637,[82.33972168  1.80821836],[75.33989716  1.80762899],[68.33951569  1.80704534],[61.52747345  1.80648625]
56,6.999824548557367,7.000389123521205,6.808284782663977,[80.92245483  1.80808806],[73.92263031  1.80750084],[66.92224121  1.80691636],[60.11395645  1.806355  ]
