,point.objects.object0.color[0],point.objects.object0.color[1],point.objects.object0.color[2],point.objects.object1.color[0],point.objects.object1.color[1],point.objects.object1.color[2],point.objects.object2.color[0],point.objects.object2.color[1],point.objects.object2.color[2],point.objects.object3.color[0],point.objects.object3.color[1],point.objects.object3.color[2],point.params.BRAKE_INTENSITY,point.params.TIME_BRAKE_BEHAVIOR,point.params.TIME_NORMAL_BEHAVIOR,rho
33,0.9708252067260242,0.9688032583511598,0.9688032583511598,0.6293168010398632,0.4293588928897959,0.2653349515121338,0.291410892048204,0.2891465767828722,0.28634567211552914,0.9999999999999999,0.9999999999999999,1.0,0.6914639169462868,5.704219894907278,32.50259215779258,3.8527625975415
34,0.8895980054448427,0.8895980054448427,0.8895980054448427,0.8450111201658022,0.8219407432285071,0.8033124667528497,0.7445311034371919,0.7445311034371919,0.7445311034371919,0.09990988820434497,0.08970714349193547,0.08690171917246207,0.42009198358574584,2.462204329555072,9.955335427277964,3.854837011123962
35,0.7411221875386328,0.7307666159209721,0.7287126544148189,0.7571883004272478,0.5358463515289305,0.3407122076214447,0.960100670370784,0.960100670370784,0.960100670370784,0.7240702979421723,0.6722906404713531,0.6722906404713531,0.7861199494539779,3.9829094048212683,6.0247668289370715,0.39382312143370246
36,0.8964883503963457,0.8964883503963457,0.8964883503963457,0.46722975270015404,0.46722975270015404,0.46722975270015404,0.327864073282554,0.27464537181837656,0.6622861001237924,1.0,1.0,1.0,0.6001412488554058,9.142105473714611,21.73777843656189,3.852800965044434
37,0.7921197239393918,0.7921197239393918,0.7921197239393918,0.6734370845626914,0.6734370845626914,0.6734370845626914,1.0,1.0,1.0,0.4244874272318891,0.3324042814916537,0.5687817668490162,0.2611236613495479,9.387656563443116,32.37082837013867,3.854381235990992
38,0.18228940573108987,0.18228940573108987,0.18228940573108987,0.1080585277862488,0.1080585277862488,0.1080585277862488,0.6808305900755908,0.5674867847280755,0.36837229674931626,0.9515943218692478,0.9515943218692478,0.9515943218692478,0.3420694358335079,7.044540041328852,7.455966030793393,1.9902001596076033
39,0.7968578780891111,0.7968578780891111,0.7968578780891111,0.8269212031847007,0.8269212031847007,0.8269212031847007,0.5650422115882116,0.5939134928753769,0.5478193869549808,0.19758141750304203,0.3074452523258574,0.3804302279715327,0.8326518631047032,5.249465013712499,35.10694391567414,3.854878220808014
40,0.14269069620520403,0.6808406960796459,0.4929845654652721,0.8291398910779958,0.80404750105722,0.80404750105722,0.10782402870648325,0.10782402870648325,0.10782402870648325,0.7566421611053848,0.7647619169980227,0.6938889074266761,0.6887508995301672,5.823040054392854,7.5569560765986274,0.5233602459226265
41,0.8607269353029514,0.8607269353029514,0.8607269353029514,0.7443568927529458,0.27009840948056785,0.27009840948056785,1.0,1.0,1.0,0.7574419919323716,0.4419414802675449,0.42052210712446314,0.14869018371929157,9.551231001947446,25.83275489031645,3.8546694345709325
42,0.257468543911913,0.257468543911913,0.257468543911913,0.7278311746781866,0.4325978231317126,0.4325978231317126,0.0,0.0,0.0,0.7191917970897577,0.6280674012722041,0.6280674012722041,0.5125898462349102,7.044654981019205,7.106774429567844,0.43424228424353384
43,0.34283764830536434,0.6926575754483948,0.45800612322327744,1.0,1.0,1.0,0.8895788546099715,0.8598066056034716,0.8598066056034716,1.0,1.0,1.0,0.8727749180774094,5.777826081910371,18.733934742348936,3.8544134889765846
44,0.32581933681395925,0.22781780576848265,0.43850064163197744,0.9560603801661215,0.9507992133305684,0.9507992133305684,0.7165011128149414,0.7128657349681243,0.7094662966410052,0.7016658567615541,0.6915391193742731,0.6761575171038752,0.2944986311408189,4.572062046733652,19.499262662638976,3.85309328852175
45,0.8200008648824679,0.7856435024199334,0.7842027196095849,0.7500370391404678,0.7500370391404678,0.7500370391404678,0.8793155006318614,0.6805943216153596,0.6805943216153596,0.5912629131667427,0.5912629131667427,0.5912629131667427,0.5913036575371449,7.263897433328611,15.14231629072097,3.8539225754703113
46,0.42634340719268693,0.42634340719268693,0.42634340719268693,0.27340573973998006,0.27340573973998006,0.27340573973998006,0.7137759450006383,0.7080898791518554,0.7080898791518554,0.8238245080465341,0.786942447511221,0.786942447511221,0.050824003962771556,3.2400628431882246,37.79644021494628,3.8525275153633585
47,1.0,1.0,1.0,0.06645183439656352,0.06645183439656352,0.06645183439656352,0.5442532059272187,0.5442532059272187,0.5442532059272187,0.6046814285585794,0.4486790117901748,0.4486790117901748,0.7630824264282868,9.836992129820171,38.843827841736505,3.855310151313324
48,1.0,1.0,1.0,0.802331495735064,0.802331495735064,0.802331495735064,0.5033729790617458,0.5601222929597441,0.44390316802481833,0.21091854158164483,0.186601302006243,0.186601302006243,0.6208685706084837,5.992492015929401,25.220690567626573,3.8523022155878186
49,0.44409829742579066,0.16469985764077766,0.16469985764077766,1.0,1.0,1.0,0.9598726541649769,0.9598726541649769,0.9598726541649769,0.7189374652350579,0.7170163042420893,0.6915010405066081,0.47396610800314337,9.403601638669457,8.380632353186815,3.8543888885447686
50,0.09179449539540849,0.09179449539540849,0.09179449539540849,0.7053393644241198,0.7000669686657144,0.3239802849811405,1.0,1.0,1.0,0.3746752281929248,0.35261875616410393,0.35261875616410393,0.2694094592544838,2.3217476222883766,9.675651200937157,3.852976689318102
51,0.833165225163255,0.833165225163255,0.833165225163255,0.6404658688185816,0.6404658688185816,0.6404658688185816,0.9373221428501831,0.9373221428501831,0.9373221428501831,1.0,1.0,1.0,0.8004552497012861,7.090972499808082,12.434226275776107,3.8550377274022107
52,0.7803385928708187,0.7705025723546902,0.7669202809387806,0.31334923038951557,0.3582189821329536,0.5762942103332767,0.1418696354541427,0.12027409997042243,0.10462842291357194,0.7671480725811062,0.5529832199034466,0.4045698636883024,0.45807714620292284,4.4907216704369475,39.01762351498249,3.8527104172295834
53,0.3726385472558885,0.5845719515346971,0.6046540940701832,1.0,1.0,1.0,0.19846830377229754,0.19846830377229754,0.19846830377229754,0.7502851739623215,0.7180025529575671,0.7179787259665313,0.4868851887500291,8.427017111610038,14.11548588270063,3.854492613207708
54,0.21202387552336083,0.21202387552336083,0.21202387552336083,0.28202722745550224,0.4350607308755602,0.4628151338568953,0.8880261050075116,0.7016187585538418,0.7016187585538418,0.3761753352266397,0.3322086276712093,0.6332198727035545,0.7679154054924907,6.903742062674878,8.858042834779855,3.8522904071408357
55,0.3217874057169047,0.3217874057169047,0.3217874057169047,0.2254114052935892,0.20857733802354975,0.20270565731274912,0.19799071954638445,0.1873488922860498,0.1873488922860498,0.9869806002842143,0.9869806002842143,0.9869806002842143,0.7153113787480373,1.1830116970242814,8.902974955395036,3.853070889319926
56,0.2725774781050524,0.2725774781050524,0.2725774781050524,0.2441576257656073,0.6480589104914867,0.3718072195783318,0.6648543702526373,0.6648543702526373,0.6648543702526373,0.789402648230705,0.4580086057197654,0.4580086057197654,0.17199918815808263,4.139175944907128,39.878544536127805,3.854630831586669
57,0.8649938430184536,0.8649938430184536,0.8649938430184536,0.24687157956190348,0.24687157956190348,0.24687157956190348,0.23829406263103856,0.2286570235406604,0.20327923816715712,0.9307943584521404,0.9307943584521404,0.9307943584521404,0.8498425538930128,9.550005589235127,30.99639259231312,3.854573910569811
58,0.25657422312030265,0.5605625060705756,0.5177456393900379,0.4248467457725334,0.40724348970986973,0.40724348970986973,0.7116750070213106,0.583426994305186,0.5016242142476758,0.3273875839047916,0.3273875839047916,0.3273875839047916,0.23037095851460085,8.807472952774287,10.973889385929013,3.8551639412188283
59,0.947030254796718,0.9445971179240059,0.9352580072708918,0.8658563613682225,0.8549100825022632,0.8549100825022632,0.6571087632544177,0.4198950817993359,0.4198950817993359,0.5409584200025858,0.5409584200025858,0.5409584200025858,0.3540034611422862,9.920094745949774,24.087381470030202,3.85442102881007
60,0.7563332853699305,0.7563332853699305,0.7563332853699305,0.8605482832817631,0.7722607485361559,0.3495119060923272,0.35160482999205517,0.34619935079834274,0.6891881548268972,0.9395456961960896,0.9395456961960896,0.9395456961960896,0.5962167266528337,6.5273537920344165,33.025047542934345,3.854155590981666
61,0.8215076064626906,0.1722203172443798,0.1373346586066495,0.5326677566987447,0.5326677566987447,0.5326677566987447,0.09374806409660377,0.09374806409660377,0.09374806409660377,0.6274648658789195,0.2687503281599247,0.2687503281599247,0.7119025747424645,2.3877730363110086,14.809342853329646,3.8523044891233065
62,0.9221347094624706,0.9221347094624706,0.9221347094624706,0.46273032905670763,0.46273032905670763,0.46273032905670763,0.5866407757595063,0.5866407757595063,0.5866407757595063,0.5193808416112498,0.4691592239760376,0.4383922315367508,0.14795782393792417,8.906355031103754,7.497687760283563,3.38278865065197
63,0.2087385306234389,0.20519517144485672,0.20466423573555875,0.9704748430085101,0.9686858511168984,0.9686858511168984,0.19433855155895577,0.19433855155895577,0.19433855155895577,0.17755168933909127,0.5058186481506413,0.5645261355017333,0.12879580877961117,2.650967400616464,16.60657796377446,3.8534156609726704
64,0.006706709960304794,0.006044366934364302,0.005839178303909417,0.2771194052981914,0.21372869912659542,0.19933875275231266,0.8225158266088565,0.8202170908050678,0.8102700581462506,0.407126528467661,0.27348613753146706,0.27348613753146706,0.21735271379404963,1.6674056244091786,35.19079918862694,3.854373842690748
65,0.8416732325937342,0.5570473421675826,0.5570473421675826,0.5805102983365421,0.5439424733355495,0.36300056417034565,0.33395606613694295,0.7290117315838871,0.5457572318866443,0.7325573510139057,0.7059832477630963,0.6678802475571494,0.26347738967871404,5.282367402679978,23.01689905535385,3.853531004716716
66,0.4166829790057445,0.32798493166746734,0.29113257897555306,0.5312722542400135,0.5312722542400135,0.5312722542400135,0.5299628097327176,0.5299628097327176,0.5299628097327176,0.8515328306318203,0.7161247087258162,0.38840210916127205,0.21298730233631682,8.587244984090603,6.037610041159806,3.021943784950401
67,0.8677964701787082,0.7727838145084264,0.6968240357218449,1.0,1.0,1.0,0.31973997504066726,0.26561554598436105,0.26561554598436105,0.6559011545874487,0.7879566500018151,0.3562385055367696,0.3924738033116356,9.053036251054735,30.72233239620917,3.8538455760448445
68,0.5462055190760028,0.5302254349656449,0.5302254349656449,0.6647502547464869,0.6647502547464869,0.6647502547464869,0.16624537117913704,0.16624537117913704,0.16624537117913704,0.7025808082289248,0.6825304388120805,0.6514651213744792,0.2998003004623587,1.7173091985941011,33.79662867452872,3.853825414058239
69,0.7372224303301202,0.7482337630146916,0.549322349946983,0.8049380029080863,0.791931553225727,0.5300182773389964,0.19993882836018004,0.1832390313134519,0.1832390313134519,0.060083477498150406,0.060083477498150406,0.060083477498150406,0.007764700153041626,4.137282355280703,27.85099658504123,3.8522971827551045
70,0.8080632222703099,0.4291308346460878,0.4291308346460878,0.9616934598453307,0.9616934598453307,0.9616934598453307,0.28162009815955846,0.6894808264656183,0.5501337858616682,0.8494436818852932,0.823983964438343,0.823983964438343,0.8814499460774835,5.542523398761823,16.199428749807552,3.724816690661666
71,0.3936685836798777,0.601944479165689,0.37326424372905365,0.864817743165328,0.8645775777946353,0.8640348406776092,0.021017502425149284,0.019645056787382785,0.01945859829998879,0.4181900501036878,0.4181900501036878,0.4181900501036878,0.0384290948608915,5.794897061032982,33.046543309479304,3.853062532841637
72,0.8539296109780242,0.87128957705571,0.8181895531351916,0.6525186874589146,0.635212379249162,0.609024608306898,0.09771577800473788,0.09771577800473788,0.09771577800473788,0.743015660571188,0.5173241282044139,0.38406532991891695,0.8617284229224829,3.6289859349608378,7.2678723648443455,0.23210230642900065
73,0.7205540899954849,0.7288976805753035,0.6868918771677112,0.22611060775566677,0.22611060775566677,0.22611060775566677,0.13844194620809108,0.13844194620809108,0.13844194620809108,0.6669872239203114,0.5090757412775615,0.5090757412775615,0.6726424276105913,3.4161255547845384,8.157079454983617,2.866859930826121
74,0.7033979537271156,0.7033979537271156,0.7033979537271156,0.8013985880755827,0.6930470526258558,0.5505875540932736,0.37588310022052507,0.4780806954596983,0.5519754124745786,0.9664895094236456,0.9664895094236456,0.9664895094236456,0.60000202611211,6.211684565655812,10.904182498081484,3.852692231968219
75,0.6653850066901953,0.6368569311953206,0.6368569311953206,0.6747741996180382,0.6747741996180382,0.6747741996180382,1.0,1.0,1.0,1.0,1.0,1.0,0.18571058607883764,7.828496314898814,18.24127917566033,3.852588545038028
76,0.21834105067763052,0.20664504643485423,0.19661230787628706,0.11962787459331539,0.11027080164611369,0.1077271121564067,0.22232390092655518,0.24810964011084052,0.5173634217135585,0.0688302715760592,0.0688302715760592,0.0688302715760592,0.8263200609416044,3.8333135812784613,24.508767333964578,3.852979554508072
77,0.9359286802668542,0.9287230622022384,0.6928467520773455,0.7277839710019333,0.7995171440371187,0.7159550157233432,0.6715478653165835,0.646915861531879,0.6136290013084099,0.8839469622674818,0.881849551611783,0.8812330636847643,0.9251330761571204,6.262465380863433,9.354357228458706,3.8557378397342577
78,0.828044956446909,0.828044956446909,0.828044956446909,0.9766537611239624,0.9766537611239624,0.9766537611239624,1.0,1.0,1.0,0.7937263931184428,0.77452544700611,0.7518408554671361,0.9801510075682781,7.151746237754376,22.366452030126688,3.8549057984278443
79,0.812262351629721,0.8157163484756914,0.8009006212734452,0.7563350997966282,0.7517307136464187,0.7472581189223751,0.7639617402526201,0.7340468413188185,0.7340468413188185,1.0,1.0,1.0,0.9126317194363469,1.1051351515325467,22.804638582329826,3.8555439049618947
80,0.5073093571966022,0.5073093571966022,0.5073093571966022,0.7784346737826897,0.5486440487382,0.38236033236525224,0.8428919376124246,0.6171315887886655,0.6171315887886655,0.5584517323313547,0.46955858839850606,0.46955858839850606,0.35540510825575367,1.7276878119007781,30.508972566775785,3.8543899806926394
81,0.4986496414820209,0.4766676376363629,0.6908977939022679,1.0,1.0,1.0,0.9834283117064142,0.9799593022100148,0.9799593022100148,0.41346686079010264,0.41346686079010264,0.41346686079010264,0.21771853121040383,2.2292855573684225,33.24655820633633,3.8531538211568677
82,0.7816707144264035,0.7937466837199751,0.5688601866418586,0.8418591887468855,0.8186814947721016,0.8186814947721016,0.34558569898803293,0.2671301099769333,0.2671301099769333,0.774507146666543,0.7652409976662944,0.6888863107699665,0.4655222675371308,1.4466655589313049,9.939865950364206,3.8551456898178174
83,1.0,1.0,1.0,0.7436459663124766,0.6102865369528867,0.21415217856752788,0.3914300604544938,0.3914300604544938,0.3914300604544938,0.4391517557983544,0.4287913681118787,0.4287913681118787,0.9210516868739799,7.542551573222338,34.798131925868994,3.852616006329044
84,1.0,1.0,1.0,0.15899189054901086,0.3008694792327331,0.37649625688625643,0.15373068771396653,0.15373068771396653,0.15373068771396653,0.7407882359279162,0.7407882359279162,0.7407882359279162,0.5667312724568315,5.551543786493406,30.44092226321403,3.8529103453683327
85,0.9999999999999999,1.0,1.0,0.33379769478365057,0.2824041853652599,0.5991550266615288,0.6700031906597661,0.611391625684707,0.5741146298307851,0.2678172471201279,0.2678172471201279,0.2678172471201279,0.5081109565703047,2.539257171540842,38.15521548700655,3.8543316735411413
86,0.31504490540771435,0.31504490540771435,0.31504490540771435,0.7840735472565404,0.19906278881694928,0.19906278881694928,0.37974253405512626,0.41976057378977844,0.7044186707067156,0.9402275104925127,0.9200776778827645,0.9200776778827645,0.6929669491518968,3.6657905688458365,39.95643416910249,3.854078778878078
87,0.7808781795411366,0.5994058652234913,0.5566365723557161,0.1816026595842063,0.1816026595842063,0.1816026595842063,0.7530399623572791,0.6872876449671291,0.3362536948923015,0.967270208322023,0.9653940344296218,0.9625289095096197,0.03634127581537701,1.7748511447705577,35.34364977821663,3.853974291663829
88,0.22765998953577204,0.45431619533659606,0.6246385634392039,0.14004456656419348,0.13257999170514737,0.13257999170514737,0.7317685515263102,0.6005559816648174,0.3511711592961715,0.1297230756972938,0.11299185347565485,0.10449176857400952,0.12223689273688547,9.744325619732065,15.579656318085624,3.8529394540923967
89,0.7018035345711647,0.7018035345711647,0.7018035345711647,0.9258983884624846,0.9104481206290308,0.9104481206290308,1.0,1.0,1.0,0.6594136391297488,0.23499301204023937,0.23499301204023937,0.9820694401009439,8.314038898272283,12.82508743644841,3.852895448236988
90,0.8550793945893741,0.8094789822413708,0.7715216070453293,0.0896043937031112,0.06682672319937089,0.0581276239181575,0.9914194568628281,0.9914194568628281,0.9914194568628281,0.5867983710198531,0.5924922591212879,0.45519257413172876,0.6474854036944293,1.9157044325320367,31.32172141269863,3.8541370796574252
91,0.3585548317902441,0.35044707884325854,0.341335830689192,0.2067133049288912,0.2067133049288912,0.2067133049288912,0.9444308665257142,0.9444308665257142,0.9444308665257142,0.7424921626047086,0.7277391747084331,0.7046322674394748,0.24882477447950774,6.086204328694325,22.200929799138187,3.8531358919598606
92,0.17943750627959718,0.16450054282767548,0.16450054282767548,0.730212137827052,0.7265994494758204,0.7265994494758204,0.9567741106405068,0.9555869959530789,0.9555869959530789,0.2462298396212479,0.6938836054967296,0.5479164956821007,0.2674993267940711,8.413915344485469,24.03565242990291,3.85460133498219
93,0.4696582784607622,0.44970884641483944,0.33187504557814634,0.6151971381878026,0.6141927778686486,0.6141352674345445,0.877463718714822,0.877463718714822,0.877463718714822,0.7780674464456647,0.6764053278007874,0.608866004051765,0.004756455211133525,2.6814775668538458,9.108668497144683,3.8549578005470035
94,0.35858098422451123,0.35858098422451123,0.35858098422451123,0.8774512842101714,0.8581802917152649,0.8579097322237172,1.0,1.0,1.0,0.46606036926591005,0.46606036926591005,0.46606036926591005,0.18403964310911228,8.526927865267641,16.294987801630608,3.852557982139645
95,0.9647000580344302,0.9647000580344302,0.9647000580344302,0.18703853815993685,0.18703853815993685,0.18703853815993685,0.500554533967678,0.500554533967678,0.500554533967678,0.933502402222751,0.933502402222751,0.933502402222751,0.3393915750897981,4.520636898403483,19.501476072761484,3.8545857417551703
96,0.0,0.0,0.0,0.7798677585281689,0.908931965295509,0.6684125116001758,0.6536608114938367,0.6823155091324264,0.6021403609155533,0.15561402039452712,0.1273587593099865,0.1273587593099865,0.13261084660039119,9.102698982937094,24.32225860897831,3.8554726825277426
97,0.8287929154942109,0.727210520776066,0.5920451373751405,0.3559047707306976,0.3492846781611229,0.3267019812079378,0.4600430350092595,0.3417859567068792,0.3417859567068792,0.1743438784023805,0.17336375111699734,0.17336375111699734,0.4739809632365385,8.049565473339186,6.158260620045134,0.7124784465570642
98,0.787443255603938,0.7756261102795058,0.7756261102795058,0.976467536051178,0.973961094094698,0.973961094094698,0.7314541616124147,0.6872797326496386,0.6872797326496386,0.9999999999999999,1.0,1.0,0.2150036274452421,7.753651095163042,23.0635665710059,3.85244531183608
