,point.objects.object0.color[0],point.objects.object0.color[1],point.objects.object0.color[2],point.objects.object1.color[0],point.objects.object1.color[1],point.objects.object1.color[2],point.objects.object2.color[0],point.objects.object2.color[1],point.objects.object2.color[2],point.objects.object3.color[0],point.objects.object3.color[1],point.objects.object3.color[2],point.params.BRAKE_INTENSITY,point.params.TIME_DELAY,rho
37,0.14666659917690572,0.114279051101353,0.114279051101353,0.694906529352207,0.694906529352207,0.694906529352207,0.9080013376733375,0.8881870412336753,0.8881870412336753,0.7545851332200463,0.7021661530437525,0.6911707289681223,0.8971108484221549,9.881056960027102,1.0
38,0.9939515012181985,0.9939515012181985,0.9939515012181985,0.35685785567907624,0.5381184717113362,0.6206413743562857,0.8811501854803697,0.85013977871381,0.85013977871381,0.03609127373319235,0.03609127373319235,0.03609127373319235,0.4908880630177537,10.988621888054062,1.0
39,0.07384958068240373,0.07384958068240373,0.07384958068240373,0.5175386510197522,0.5175386510197522,0.5175386510197522,0.5648973017336826,0.5648973017336826,0.5648973017336826,0.9462093721204949,0.9462093721204949,0.9462093721204949,0.21895879589436618,11.015707209618695,1.0
40,0.7852423864548983,0.7895349139054095,0.7719607448945136,0.7698815366056062,0.7698815366056062,0.7698815366056062,0.7947287127231745,0.7354476365388889,0.720840109983301,0.9168987283943782,0.9046186314600316,0.9046186314600316,0.2527685373986275,11.53047905476408,1.0
41,0.1997259276670252,0.19222900408550975,0.18626532331787024,0.826668921888666,0.7600889318833889,0.5299134532767922,0.23301106122834694,0.2306447326824356,0.23047709828817595,0.8672038257136682,0.6457111689194174,0.6457111689194174,0.7427101296788791,10.243317539049647,1.0
42,0.6933256141630597,0.6671601150417987,0.6671601150417987,0.5027296828574953,0.46411692585015024,0.4544514412349614,0.28262283647271735,0.242483277543181,0.242483277543181,0.33888739206416946,0.4886414310756935,0.48308948648772126,0.024287730411279074,11.215308133782994,1.0
43,0.6961013452646321,0.6968144354564941,0.6470144365236895,0.7237423538277225,0.6953741253078036,0.6922350166222476,0.6221137137287903,0.5855374682555851,0.5855374682555851,0.8656475748768756,0.3761063807381685,0.3761063807381685,0.24160935556596397,12.009769178963706,1.0
44,0.6252922516017223,0.6252922516017223,0.6252922516017223,0.5709887458520627,0.40913737767590586,0.28603021084956304,0.7583935221388322,0.5896973811643836,0.3233577975334555,0.9418429071517905,0.9413122780498843,0.9365295947418056,0.2950602089167941,13.446012976355062,1.0
45,0.8288361006402316,0.6048310674162694,0.6048310674162694,0.27679726995640125,0.240376777509061,0.240376777509061,0.21160576439057527,0.21160576439057527,0.21160576439057527,0.7175178188168735,0.7483227407283048,0.4888448120757565,0.4207406081508055,12.383003312129226,1.0
46,0.37968476875667767,0.5738225350062045,0.530271430642936,0.7146398603086688,0.41972425454518436,0.26121084953167817,0.5048003429776786,0.8359871615106065,0.3131523428256662,0.22900573630023147,0.22651519242245205,0.22651519242245205,0.32258122290297075,14.872937216601985,1.0
47,0.7734967631140699,0.748926633524062,0.6489728583127734,0.8249971343885789,0.7049005735048522,0.5523812967199941,0.7445648583806348,0.8697286664372248,0.5689448320750672,0.5125378525576506,0.4982109624638476,0.4685536717317531,0.8643317140888531,14.321716591004952,1.0
48,1.0,1.0,1.0,0.09024252616072756,0.09024252616072756,0.09024252616072756,0.6099250050808058,0.6099250050808058,0.6099250050808058,0.6425507950323511,0.17806359256835724,0.1760857325866264,0.7045330385000687,5.3859316684799605,1.0
49,0.1428761360805417,0.1424118636091834,0.1414263505236746,0.460156682347526,0.4513601196613977,0.4439159537654184,0.9612831525379157,0.9593547784152681,0.9523847958111233,0.1675642943478062,0.1675642943478062,0.1675642943478062,0.23348506082423082,5.615995105173113,1.0
50,0.6698590848420857,0.6698590848420857,0.6698590848420857,0.9583881684493609,0.9583881684493609,0.9583881684493609,0.2745227027913675,0.2759913203864673,0.6634549781185797,0.7919060814770758,0.38532027370561195,0.3488518829111986,0.14096794810873026,13.169285829908507,1.0
51,0.8650817161627624,0.8484224455430257,0.7747902589293938,0.4312006029722057,0.4312006029722057,0.4312006029722057,0.8375348432294465,0.8343412870783324,0.8097437213661938,1.0,1.0,1.0,0.984240829077619,5.52649029201517,1.0
52,0.8776477075121639,0.8669963599516485,0.8646292124100162,0.23008096798579425,0.603137022590494,0.6571560112389344,0.169103055352248,0.27173911680349727,0.5041622894138574,0.6947320586735759,0.3283490028048359,0.3283490028048359,0.0031960461995875766,10.11600296380751,1.0
53,0.8387987203649492,0.4476921910478664,0.4476921910478664,0.42742618107039626,0.3602451924419322,0.2419322553936461,0.16348041611297262,0.14733029489969454,0.1413303948618013,0.46453319578606284,0.46453319578606284,0.46453319578606284,0.6888991235430824,8.183758570406853,1.0
54,0.13595623924348132,0.13628302655641047,0.13119339289569873,0.7229784119223134,0.7781791251206269,0.658092429960963,0.2883449386476771,0.2883449386476771,0.2883449386476771,0.9057635472114282,0.8989551508989732,0.8989551508989732,0.8861303168919844,9.307960993977101,1.0
55,0.8772869483003426,0.8873226657730627,0.8426271370281523,0.9801109865858506,0.9801109865858506,0.9801109865858506,0.8947554641080148,0.8635032514349711,0.8635032514349711,0.5706996157937769,0.6305371460389507,0.4304252003596015,0.21685617728106554,5.134525700077262,1.0
56,0.3024322806392281,0.3024322806392281,0.3024322806392281,0.27940177514393055,0.27940177514393055,0.27940177514393055,0.8222015744332014,0.8257623444409281,0.8196753521050437,0.6650845399353644,0.6511343801581592,0.6490993127146512,0.13882173952621724,9.31147543464098,1.0
57,0.6787001120489151,0.6485684391697825,0.5928376646384776,0.6435918536059786,0.6053150536407782,0.5979425790068578,0.961850917590051,0.961850917590051,0.961850917590051,0.7697412053178159,0.5877472124654564,0.3628697632498499,0.5469503372858376,10.556057392638433,1.0
58,0.5441926038792786,0.5441926038792786,0.5441926038792786,1.0,1.0,1.0,0.7490835457444615,0.7490835457444615,0.7490835457444615,0.03519325944522648,0.035180459346320636,0.03439014993214048,0.9038641831900218,7.053173405041568,1.0
59,0.8753833731520684,0.8753833731520684,0.8753833731520684,0.8627688060384859,0.7658457943427068,0.5001052470211229,0.4070808253866035,0.6016406440792832,0.6758175549907658,0.5970400896334761,0.5970400896334761,0.5970400896334761,0.7559920819214692,8.195899946219285,1.0
60,0.9039461446714622,0.9039461446714622,0.9039461446714622,1.0,1.0,1.0,0.7521316274672154,0.6585256863672095,0.5413986198399785,0.9643976564411527,0.9643976564411527,0.9643976564411527,0.14405413413253476,13.10858616930734,1.0
61,0.23933070960724623,0.6460529470339877,0.3546878931325105,0.5788272309762739,0.5653545015952323,0.557851705823657,0.33634937570280543,0.33634937570280543,0.33634937570280543,0.6135996215872735,0.6135996215872735,0.6135996215872735,0.475503683563141,11.605642975286365,1.0
62,0.9235484299633215,0.923004733310942,0.9222510083090923,0.30289216917139483,0.5727491387166239,0.6714245536872311,0.7815595747239455,0.7800891384372854,0.7748647036996651,0.614595436321365,0.5430780588810413,0.3491070575987434,0.4009681119331011,12.51810143702139,1.0
63,0.8182659440789346,0.7854397537553514,0.7792635643003802,0.2648044891953326,0.22081658540639382,0.591620337095465,0.1369223503585819,0.1369223503585819,0.1369223503585819,0.8197999664959187,0.43650679536243975,0.3507099407413571,0.9390341393223584,12.338020529473733,1.0
64,0.8860871057540561,0.8860871057540561,0.8860871057540561,0.5793030620381323,0.5793030620381323,0.5793030620381323,0.26476483407778995,0.4514652091766608,0.6686083324164522,0.7569557251712472,0.902332792216376,0.5804108393969862,0.7369964033092327,5.659902105921852,1.0
65,0.8427865512955346,0.8427865512955346,0.8427865512955346,0.13099975377503184,0.13099975377503184,0.13099975377503184,0.4489110801557917,0.42029127629399254,0.3852201538936409,1.0,1.0,1.0,0.1560029925894797,9.125703720731757,1.0
66,0.7025631295738461,0.7286918731544647,0.6814800504797687,0.3102002448359191,0.3102002448359191,0.3102002448359191,0.9394246513037767,0.9390708505370396,0.9388826807806303,0.18300346473262025,0.14271260992053125,0.14271260992053125,0.3882611933481017,12.62732936100158,1.0
67,0.1805954453236593,0.1610273975217104,0.14339612265150287,0.7496218780586521,0.6372044175953636,0.31141543045034115,0.5336614556029503,0.5336614556029503,0.5336614556029503,0.14055875936753714,0.1396572600435476,0.13775279548791125,0.6955593024549873,7.32004493728328,1.0
68,0.7247437581845055,0.6657893328486255,0.6657893328486255,0.9999999999999999,1.0,1.0,0.9318178452765631,0.9315458290533953,0.9313033891582816,0.7473325387667801,0.620776448881945,0.36269397272779347,0.20890542088070163,13.848989920947925,1.0
69,0.058731529177807766,0.05392645625188069,0.05219208214774663,0.6392294526597129,0.6789932593171475,0.5319148394203563,0.8149833359775657,0.7531267983899798,0.4854229085782601,0.7047073955369461,0.48427868261600204,0.7243022882293672,0.4089344302892267,5.184083139874934,1.0
70,0.2588461633528948,0.23830448745329147,0.23830448745329147,0.7238693227906057,0.7615488409755522,0.7374281899729539,0.1164482410994351,0.1164482410994351,0.1164482410994351,1.0,1.0,1.0,0.5216378306772956,7.656258047906729,1.0
71,0.7683730960109456,0.7683730960109456,0.7683730960109456,0.98929452912337,0.9884166849164672,0.9884166849164672,0.5686727866699601,0.2025018263395335,0.2025018263395335,0.20591979202630667,0.20591979202630667,0.20591979202630667,0.10681067773835817,8.513655147135168,1.0
72,0.4730900381530416,0.6011342034709424,0.57626927159076,0.3026318692550921,0.3026318692550921,0.3026318692550921,0.18234259797075125,0.3048166077986933,0.335871206409852,0.6155189407204701,0.5894940351325884,0.5324877307448387,0.8355910364921428,9.303281329989876,1.0
73,0.5838661566936362,0.5814862939073742,0.579841938273642,0.3493078953318984,0.23286069552397903,0.542959585765827,0.37340244628780384,0.6486700877922305,0.6072711272646254,0.3494138785064693,0.550591133280496,0.6549681428094041,0.9614493974430942,12.631012163760438,1.0
74,0.6606170730741455,0.36283595066245977,0.36283595066245977,0.8463742919845589,0.8463742919845589,0.8463742919845589,0.1679666839940345,0.13944389465987037,0.13944389465987037,0.736987208875963,0.5132170299942139,0.4016193367386005,0.8576431848468667,10.296563747090968,1.0
75,0.6214192884440929,0.5632702967946481,0.47687736883532283,1.0,1.0,1.0,0.6990328797001225,0.6101322763105083,0.6084403552095637,1.0,1.0,1.0,0.8857950341761308,6.052534512097879,1.0
76,1.0,1.0,1.0,0.3065220960906076,0.3065220960906076,0.3065220960906076,0.8944925601232866,0.6949693068418445,0.6398823951444078,0.9224702739750076,0.892260426361361,0.892260426361361,0.12806033638236958,12.833129837633656,1.0
77,0.8358333687527151,0.8275157850218599,0.8064691163599178,0.427097554510579,0.427097554510579,0.427097554510579,0.39017293617923443,0.31795137848758026,0.5557980823286526,0.7374100684741274,0.7374100684741274,0.7374100684741274,0.3562225848334847,12.678203095279866,1.0
78,0.3722550577049753,0.3476392597344662,0.3264235955952401,0.903262000677275,0.8704973123609102,0.8704973123609102,0.189171683918969,0.5065342339397252,0.61883421334189,0.2726310620230137,0.3101898251538648,0.49323743340133397,0.7957557321310778,8.62067836253109,1.0
79,0.38998132313460265,0.38998132313460265,0.38998132313460265,0.84660748959174,0.84660748959174,0.84660748959174,0.10289926633198249,0.06620709890973361,0.06579251443350032,0.35494598333837624,0.5107157146427108,0.6395024475074848,0.7471865789781083,13.150754369615607,1.0
80,0.158414068234089,0.15012528604726716,0.14159386793897571,0.47339679638912185,0.47339679638912185,0.47339679638912185,1.0,1.0,1.0,0.7801570900042821,0.7952274722767312,0.7483348463842465,0.9335683567215549,10.496231654101912,1.0
81,0.9480389913896439,0.9146227838942633,0.9146227838942633,0.24375902246503495,0.3217178992337279,0.48778648099337835,0.7565952314094999,0.4508370115013556,0.4508370115013556,0.7816175028681271,0.7269905122326319,0.6053861286670759,0.8480247438568936,11.436694771288757,1.0
82,1.0,1.0,1.0,0.506421340732932,0.26359855426697276,0.26359855426697276,1.0,1.0,1.0,0.5137317961598958,0.48132048644594116,0.48132048644594116,0.3518955736638164,14.424507407889145,1.0
83,0.7476263392660651,0.7476263392660651,0.7476263392660651,0.18710897448821173,0.18634466844073122,0.17672885920771153,0.7373097047613388,0.7810747096355961,0.5834214841365719,0.9965370974560543,0.9965370974560543,0.9965370974560543,0.9249947915058273,10.02727691176446,1.0
84,1.0,1.0,1.0,0.920255615202929,0.9206458381440396,0.8988062203066044,0.8713121983512069,0.8663523312687043,0.8156857869154401,0.616319036817562,0.609151536201176,0.6034012797014059,0.6030015491326052,9.473162321524443,1.0
85,0.09696766544355258,0.09696766544355258,0.09696766544355258,0.21014907541136263,0.3551408817521522,0.29106652555863793,0.48807543716052615,0.48807543716052615,0.48807543716052615,0.21851743027319634,0.198912139912788,0.19863791467601857,0.7006736747682611,12.435208005009505,1.0
86,0.49136514854750324,0.8604695003758569,0.2441219339631926,0.9676071009001486,0.9661972004060122,0.9661972004060122,0.49983155073731134,0.4616573856535685,0.4616573856535685,1.0,1.0,1.0,0.5834403560169508,8.094144618658078,1.0
87,0.14251462581500215,0.14251462581500215,0.14251462581500215,1.0,1.0,1.0,0.9150271673171668,0.8775668534514713,0.8194401236459519,0.3473477511286449,0.36251382938945054,0.6409268478496203,0.34200686442841777,9.840240660294205,1.0
88,0.35677937868377624,0.33221955613961746,0.43341982449666877,0.3386676082760892,0.6021832461264733,0.6554749721856816,0.29529030377422516,0.29529030377422516,0.29529030377422516,0.7325111153790468,0.7325111153790468,0.7325111153790468,0.5016910089017524,9.958292828121584,1.0
89,0.829944043248436,0.7089229283869358,0.5639463928572177,0.5926468889428872,0.25047166760103046,0.25047166760103046,0.6113107614090396,0.557565324386921,0.557565324386921,0.5512564274348142,0.5512564274348142,0.5512564274348142,0.9817118323451397,11.167890366760497,1.0
90,0.27745298072039914,0.27745298072039914,0.27745298072039914,0.9172328957667282,0.8402126908520989,0.6824743305009251,0.20234798879432886,0.2169614194732467,0.4141119724673395,0.7583631635355385,0.7267322556255761,0.7048763660587781,0.14303068259250318,9.908327589346204,1.0
91,0.2662898632629038,0.2662898632629038,0.2662898632629038,0.6267542917818514,0.7155373610851288,0.4743257195527746,0.34013505564410806,0.30131058361553215,0.26693657325125186,0.7523431722738935,0.7523431722738935,0.7523431722738935,0.5524475389820286,7.947995035971063,1.0
92,0.6197728851968027,0.5718301107843884,0.4459997317772779,0.8636516398248484,0.2992954781579529,0.2992954781579529,0.38623253253050865,0.36573380181357235,0.36573380181357235,0.9379368994350787,0.9379368994350787,0.9379368994350787,0.623017261324944,8.898032382215845,1.0
93,0.16925974722077927,0.16925974722077927,0.16925974722077927,0.10851433751235734,0.10444718332254621,0.10444718332254621,0.7258912177575337,0.7258912177575337,0.7258912177575337,0.6124293841320841,0.4902577115079617,0.4902577115079617,0.8199916596419371,9.508826230848843,1.0
94,0.02363109328824367,0.02363109328824367,0.02363109328824367,0.8561377244158526,0.6672280778061541,0.6672280778061541,0.5380975037856477,0.5892829453824578,0.2019553738874892,0.7674237165279959,0.45166682296802635,0.2069670128249751,0.2662686954141801,7.1259615403825025,1.0
95,0.9999999999999999,1.0,1.0,0.373958193796035,0.25773526544213654,0.25773526544213654,0.5623339069322014,0.529787005055011,0.51549130309953,0.426610235276659,0.426610235276659,0.426610235276659,0.6482105474076925,13.113137151498545,1.0
96,0.7622258622625419,0.7763581850364111,0.7193964922367734,0.9457685733039212,0.9412925804655231,0.9411956695473915,0.5436096947459985,0.5436096947459985,0.5436096947459985,0.19684940982524896,0.1779501197293042,0.16902701426780498,0.8445076602851983,10.998093598020414,1.0
97,0.5827852797772919,0.715922718177442,0.5079517534712253,0.11392284141766565,0.11018306847578038,0.11018306847578038,1.0,1.0,1.0,0.7076381519492209,0.3826617890855151,0.3016032689310716,0.08543133796414937,10.334407157080808,1.0
98,1.0,1.0,1.0,0.5066815134152328,0.5066815134152328,0.5066815134152328,1.0,1.0,1.0,0.4768812696344549,0.4510397156800347,0.44034334120906005,0.4041955844519489,12.284224585096794,1.0
99,0.4547707671544683,0.7427608906182734,0.6973678178840732,0.598687063871148,0.593125669344847,0.5556862215784178,0.5659258558103439,0.40611851123115494,0.18105337333588922,0.24859875597526027,0.3416497374578308,0.5599088357554716,0.24975447549264407,14.017554686946768,1.0
