,point.objects.object0.color[0],point.objects.object0.color[1],point.objects.object0.color[2],point.objects.object1.color[0],point.objects.object1.color[1],point.objects.object1.color[2],point.objects.object2.color[0],point.objects.object2.color[1],point.objects.object2.color[2],point.objects.object3.color[0],point.objects.object3.color[1],point.objects.object3.color[2],point.params.EGO_SPEED,point.params.TIME_DELAY,rho
0,0.270358793909086,0.270358793909086,0.270358793909086,0.7324093855491947,0.743552436316751,0.7171914358495396,0.7993119394162066,0.3354716068293836,0.3354716068293836,0.2533098211656475,0.3155345651197259,0.5251561958050014,18.21489305402977,5.923609142506955,1.0
1,0.2542749137779541,0.5567410705514373,0.5305911140357252,0.7811107743084869,0.7806320756639168,0.7403268983487505,0.7769978924704342,0.29577516195061815,0.29577516195061815,0.8228316406063698,0.8228316406063698,0.8228316406063698,17.508907624369606,9.321720510558094,1.0
2,0.8100942134194574,0.5547633669133492,0.45747597604865053,0.9430446063022236,0.9438017327126795,0.9393943247756797,0.8610730199710155,0.8484579100836027,0.8314568026373732,0.9521497586118784,0.9502214072406746,0.9502214072406746,15.56849707361823,9.90547768950574,1.0
3,0.6163456437933506,0.6163456437933506,0.6163456437933506,0.8364681666741308,0.8364681666741308,0.8364681666741308,1.0,1.0,1.0,0.6540955615726076,0.5398882587074822,0.5398882587074822,20.46250780874399,8.097398433778478,1.0
4,0.22686451066307392,0.2137150421139008,0.20327950534953573,0.20537643604332362,0.20537643604332362,0.20537643604332362,0.3062739008370758,0.3062739008370758,0.3062739008370758,0.7816718030810403,0.603725144467044,0.40110259553456906,19.020481599396714,14.994560668783917,1.0
5,0.7589594555140756,0.6663689510865597,0.6663689510865597,0.7990132533833886,0.4233013092799227,0.24747715913533808,0.18908179525312738,0.1747692409783027,0.1490596080424441,0.41324877897869283,0.41324877897869283,0.41324877897869283,2.1256938733794892,10.40263797618864,1.0
6,0.2488893738806252,0.2488893738806252,0.2488893738806252,0.7566420618679958,0.7566420618679958,0.7566420618679958,0.4162602590287956,0.600249155282023,0.5545955070624308,0.813820837321826,0.6558086608588387,0.3334458014963667,11.263327156040118,5.846873129647612,1.0
7,0.6108461501247038,0.17604567759555878,0.17604567759555878,0.64804731542886,0.6082043002760638,0.5636451770936579,0.7525899444274493,0.7392446512033565,0.6912838360486362,0.8890205654995462,0.8890205654995462,0.8890205654995462,28.195917847990007,12.719205870905144,1.0
8,0.4379471084928203,0.4379471084928203,0.4379471084928203,0.8852237284557893,0.8852237284557893,0.8852237284557893,1.0,1.0,1.0,0.7708955855715953,0.4257297336355228,0.4257297336355228,28.987068714974036,8.580552620837999,1.0
9,0.7537314409563775,0.36029822180472054,0.3004815995417748,0.8321880268648698,0.7498212293917549,0.3803913951124187,0.16280447472118786,0.22138127469282196,0.5709546950955575,1.0,1.0,1.0,5.042987408312419,8.355482376977314,1.0
10,0.9464730844379209,0.9464730844379209,0.9464730844379209,0.7775365450965477,0.45373836248512345,0.45373836248512345,0.8094787126785759,0.8335475219174324,0.8027516182081724,0.9088843720809285,0.9088843720809285,0.9088843720809285,23.870102817299983,13.37229649307769,1.0
11,1.0,1.0,1.0,0.9202365969925502,0.913409819723168,0.913409819723168,0.31895505522659684,0.6994491937306339,0.5515070262615122,0.490438002251275,0.4717607210293741,0.46827081305785545,26.91313676490985,6.8189883824703035,1.0
12,0.07587847994306376,0.05447843621583138,0.050454987902013665,0.7037896686005378,0.7344192190898158,0.6430539408963285,0.5490795805783257,0.3730827533201926,0.3730827533201926,0.8298695792380444,0.57464376190005,0.57464376190005,8.60427045888489,7.289110836139223,1.0
13,0.335946725406207,0.24635066581456871,0.24635066581456871,0.20384494497379194,0.17554238550718407,0.17554238550718407,0.802861481754792,0.802861481754792,0.802861481754792,0.8758444756585541,0.8717477741229023,0.863400523685136,24.211090843149528,9.508308751228405,1.0
14,0.18402923040674873,0.1432497564002106,0.1432497564002106,0.0016567687108704765,0.0016567687108704765,0.0016567687108704765,1.0,1.0,1.0,0.22693993769279755,0.18430579373254707,0.34700450129107796,29.278093025240914,9.496413296422272,1.0
15,0.5037710987813964,0.5037710987813964,0.5037710987813964,0.5017279339949294,0.437794893050093,0.41541841809710023,0.8153044170738272,0.7879603308243535,0.7780512687454609,1.0,1.0,1.0,24.684917763760712,7.7816709549728555,1.0
16,0.8097865350002778,0.6432041758219426,0.514315541545566,0.7257276558317349,0.6201218183240964,0.3153349378059176,0.2357953383958884,0.2357953383958884,0.2357953383958884,0.9178306467010463,0.9014794576080104,0.9014794576080104,26.26600325349993,11.151594599592435,1.0
17,0.8809174854924947,0.8809174854924947,0.8809174854924947,0.8147910298427304,0.730030421182682,0.417377644445578,0.11212064889824962,0.11212064889824962,0.11212064889824962,0.9610271469762126,0.9447152501860285,0.9447152501860285,17.499273811851115,6.007566536797192,1.0
18,0.470050229955416,0.3154478052784081,0.3154478052784081,1.0,1.0,1.0,0.4192008667889748,0.4192008667889748,0.4192008667889748,0.6323041194761139,0.5546164207194296,0.4709570418019138,23.642830945813458,6.176200930145637,1.0
