,point.objects.object0.color[0],point.objects.object0.color[1],point.objects.object0.color[2],point.objects.object1.color[0],point.objects.object1.color[1],point.objects.object1.color[2],point.objects.object2.color[0],point.objects.object2.color[1],point.objects.object2.color[2],point.objects.object3.color[0],point.objects.object3.color[1],point.objects.object3.color[2],point.params.EGO_BRAKING_THRESHOLD,point.params.EGO_SPEED,rho
18,0.21027989177323797,0.21027989177323797,0.21027989177323797,0.7795096193814552,0.7743015921102377,0.7602630180892123,0.7150126637584182,0.34797967184194034,0.34797967184194034,0.28144090238809233,0.2694956742530905,0.5166277314642727,7.354066683103859,7.227389253149771,-0.7007740582155746
19,0.7623201395930623,0.3250676331310616,0.3250676331310616,0.5796665218268418,0.5796665218268418,0.5796665218268418,0.6782194926139085,0.4659451211957629,0.293405150304307,0.5691105019047222,0.6059308251019816,0.4640282763934477,9.91471967681764,2.0,-0.83187264314728
20,0.5726044933817175,0.43339421172263404,0.19000277696397017,0.9528147359534058,0.9517360697036099,0.9499803764196799,1.0,1.0,1.0,0.6497385238568995,0.5155981338962768,0.1782251721762701,13.813022454098498,2.0,-0.71992693520275
21,0.8068381761174891,0.7987707317852806,0.7944674530224617,1.0,1.0,1.0,0.5779680639954387,0.5779680639954387,0.5779680639954387,0.8255034876707388,0.8255034876707388,0.8255034876707388,7.615046889428757,2.0,-0.8152519886112222
22,0.6776263575871485,0.6776263575871485,0.6776263575871485,0.5163474559660127,0.42882453061629033,0.42882453061629033,0.9199247665655318,0.9199247665655318,0.9199247665655318,0.6462140869306334,0.6346932644412733,0.6346932644412733,13.745845701247747,30.0,-0.8571043759042176
23,0.9618682560694717,0.9618682560694717,0.9618682560694717,0.5184193775623547,0.5184193775623547,0.5184193775623547,0.8040274369076487,0.7336002262665228,0.5787251065198878,0.5034165712942014,0.46710632199383584,0.44353659907259724,10.038182799759937,30.0,-0.780817550408484
24,0.3789627707985178,0.3789627707985178,0.3789627707985178,0.7376278809477383,0.6219335367807857,0.6219335367807857,0.5359311476193646,0.45781498572845414,0.45781498572845414,0.8665191990536167,0.49571207243367915,0.417408978979384,8.08025720010808,27.567269349908884,-0.7946682798825133
25,0.16439632353557546,0.1539417115645882,0.1534021339150435,0.37149164362940557,0.6511969507239266,0.5562762725181651,0.18307592600577877,0.18307592600577877,0.18307592600577877,0.263989462200335,0.263989462200335,0.263989462200335,13.429318355621112,25.886716231599888,-0.7825846123671187
26,0.7466406559704554,0.7466406559704554,0.7466406559704554,0.8163073848808939,0.8185336260567806,0.8038334241945682,0.9249032772899483,0.9201886569724382,0.9190061285066006,0.217715248868445,0.19105763147440358,0.19105763147440358,12.36413395943924,30.0,-0.7985095024524291
27,0.9782187115324659,0.9782187115324659,0.9782187115324659,0.6241614029752881,0.6985612409440968,0.24654055969513633,0.3410628972312012,0.2849360187629383,0.27704612439258713,0.8338867100442784,0.8338867100442784,0.8338867100442784,11.577519987226374,2.0,-0.7664482223697782
28,0.6298453226461751,0.6298453226461751,0.6298453226461751,0.8648599604185079,0.545485680612932,0.545485680612932,1.0,1.0,1.0,0.7768244302710823,0.49150289352606147,0.3737474870925257,15.0,30.0,-0.8130874349273789
29,1.0,1.0,1.0,0.3128102442325337,0.6884576192817894,0.6078534348417615,0.5485231666067786,0.42020995624912694,0.42020995624912694,0.7916344489763418,0.35722129412159054,0.21666391928784567,13.068204170665796,18.16048547264425,-0.8938196442389037
30,0.16705455709042272,0.16705455709042272,0.16705455709042272,0.8147946847990879,0.9066520625495296,0.7839864482054795,0.8636118136884057,0.8636118136884057,0.8636118136884057,0.7475367591325012,0.5133987625553414,0.3730476776775705,5.0,12.67943171037094,-0.7598945868259248
31,1.0,1.0,1.0,0.627759988222171,0.5969281831936467,0.5802517229368643,0.09221553002593301,0.09221553002593301,0.09221553002593301,0.7076115008540939,0.6938791306999331,0.6938791306999331,13.227619987395986,18.46887907159588,-0.7820327657643515
32,0.6781419199170226,0.728978609148769,0.6254249398632684,1.0,1.0,1.0,0.35338181515214806,0.5809408202651003,0.668974229226145,0.9114267272383187,0.8801806065778247,0.8696323144743303,11.856203765765532,19.571264260645332,-0.8560603564632681
33,0.3078214856909056,0.3078214856909056,0.3078214856909056,0.7362195041985102,0.3623506036741784,0.3623506036741784,0.7819742101686821,0.7819742101686821,0.7819742101686821,0.5869227971725992,0.6628376245205287,0.704897414591884,12.450508736651074,20.3484734311086,-0.8284425117892908
34,0.9806067364701325,0.9806067364701325,0.9806067364701325,0.8890324687486565,0.5995733867973334,0.5446289050832623,0.3259605431098625,0.32290338293670334,0.32290338293670334,0.5305752211500683,0.4460919373704627,0.4460919373704627,7.863709187781231,27.772468637213827,-0.8953648814852393
35,0.09393392391160413,0.09393392391160413,0.09393392391160413,0.3437187215518843,0.3762350063892663,0.5271638725592381,0.27875866096887375,0.27415407141764025,0.24636765948047507,0.8418270691861754,0.8418270691861754,0.8418270691861754,6.829714439843497,14.451240967766106,-0.7722628189860137
36,0.5954395834703556,0.5309768084687692,0.28028093126449605,0.022381761071777674,0.012563177688591352,0.012563177688591352,0.9469198000926645,0.9469198000926645,0.9469198000926645,0.07159867183772303,0.05542327361167512,0.05542327361167512,7.857211551129794,27.934561101860684,-0.8112732203922759
37,0.14713831502533747,0.12149518011795035,0.12149518011795035,0.6823093375607325,0.6015462955577994,0.46130618024308956,0.12120461176105725,0.10868294943504846,0.10868294943504846,1.0,1.0,1.0,15.0,12.76781130499429,-0.806386577410481
38,0.6223043853985946,0.6223043853985946,0.6223043853985946,0.6250699780176926,0.6250699780176926,0.6250699780176926,0.23942856736965235,0.30208878213005835,0.5291647667656517,0.5716100757237034,0.5113232769390309,0.5113232769390309,5.708415151654755,9.984681368318084,-0.8578414699844643
39,0.5756704510190757,0.5742829910197019,0.573573719903158,1.0,1.0,1.0,0.8208870566482133,0.7326558451796842,0.7326558451796842,0.7255983259922573,0.5902760938575954,0.38940873602922543,12.400175871824375,17.842320101329193,-0.675582743859076
40,0.7603244676020402,0.7338686086271387,0.7079957802525974,0.6947731406965083,0.6202828651186466,0.5505831703621933,0.32085664053625873,0.32085664053625873,0.32085664053625873,0.8354383801745583,0.7461780016526806,0.7199635801005119,13.693739849178353,10.109509943611597,-0.7126066098383523
41,0.9557641439937397,0.9551128673956498,0.9543186545619369,0.9693117053491223,0.9693117053491223,0.9693117053491223,0.7672113534186261,0.7156391148306603,0.7151348480223944,0.887239437030936,0.6460818192202934,0.46674615404436137,8.303660031277644,28.62647147862429,-0.6771593630740558
42,0.7569551524625249,0.5389726759863566,0.5052765480353318,0.3542576696120571,0.3426729251384708,0.28538556488034145,0.961501057484161,0.961501057484161,0.961501057484161,0.7017942660600373,0.458344495234964,0.4156164794803804,5.445458744425046,9.402162575023521,-0.8530933480207477
43,0.665606118391741,0.609261444795715,0.5845520761926273,0.36042362209705164,0.2990817980409606,0.6313292600264007,0.7918859040144568,0.5831983956959574,0.35005310556055824,0.8120484017516494,0.8120484017516494,0.8120484017516494,12.798398855097744,22.058176192139907,-0.8119150490383147
44,0.5017721558130037,0.5017721558130037,0.5017721558130037,0.16499084176221995,0.1657798498833138,0.15080563936259433,0.5908997785788993,0.5908997785788993,0.5908997785788993,1.0,1.0,1.0,5.0,8.861940994041227,-0.7578634314984427
45,1.0,1.0,1.0,0.6809348343077652,0.6809348343077652,0.6809348343077652,0.11200772419247039,0.10291375179156487,0.08561034696365617,1.0,1.0,1.0,6.282312121785932,2.0,-0.7423703297857749
46,0.985426981565818,0.985426981565818,0.985426981565818,0.9999999999999999,1.0,1.0,0.8767399206362407,0.8751651849170472,0.8751651849170472,0.7643520808990361,0.7331781022181179,0.7052312633218638,9.022896878999417,2.0,-0.8073702560170393
47,0.6326957977197026,0.21449422309164856,0.21449422309164856,0.28633756655415205,0.2578749998084125,0.2578749998084125,0.8693593543570851,0.8693593543570851,0.8693593543570851,0.8122007254388741,0.7754363774079421,0.7447672386642306,6.001100150871511,11.186716711104172,-0.8847198083313641
48,0.32263193786137334,0.6136664034607249,0.6376630320332884,0.8326108831674072,0.8326108831674072,0.8326108831674072,0.7898274591730525,0.5382399530338033,0.36307759949060214,0.19081103237992886,0.17404395956050167,0.17404395956050167,6.034053954613192,11.285777207324436,-0.7766351309705293
0,0.8639547099698197,0.8684048128449146,0.8451503435448121,0.807950327415087,0.802662332198676,0.8014660594580938,0.24261377202216283,0.5327905324296883,0.5114731388056739,0.05126777606939678,0.05118095868426506,0.05118095868426506,5.108169244714514,29.575174860216944,1.0
