,c0_c1,c1_c2,c2_c3
77,38.51567863543382,7.000032449447741,6.743555092603019
78,39.41678260723775,7.00003817149362,6.741323494650578
79,40.333633646783014,7.00003244940775,6.7395000693740315
80,41.26396963885961,7.000028634601016,6.738040947784924
81,42.206659526366316,7.000026727123175,6.736654305534193
82,43.161590776800324,7.0000267269943715,6.735277200138769
83,44.12874431816136,7.00002481954703,6.733903909442585
84,45.10781879104841,7.00002481951742,6.732531572300035
85,46.09797877825327,7.000022912178595,6.731166864378797
86,47.09843463822841,7.000021004928805,6.729806924584068
87,48.108562668152146,7.000024819844182,6.728447461384596
88,49.128128263416635,7.000024820093199,6.727094673750022
89,50.15582679576969,7.000027681296139,6.725909613524425
90,51.188728574784434,7.000028635070763,6.725160697363316
91,52.224468484373425,7.000029111907942,6.7247081551307915
92,53.26127745502877,7.000030542258989,6.724493745327422
93,54.29777170307446,7.000030959221949,6.724478874148062
94,55.332777732709516,7.000031376127031,6.724618776916585
95,56.365803451346686,7.000031070839232,6.72487043751386
96,57.39649469328315,7.000030159146301,6.725194745902874
97,58.42452462174114,7.000029010816738,6.725553823165465
98,59.45010275655848,7.000030681189537,6.725910620353495
99,60.47349764765294,7.000033515966332,6.726240158466382
100,61.495034588669384,7.000034424655379,6.72652875790384
101,62.51495607796003,7.000035889431567,6.7267580886881175
102,63.533865771799654,7.000036346747435,6.726929951334232
103,64.55218607926695,7.0000401113268405,6.727036576297911
104,65.57022780687399,7.0000445066292025,6.727084640315546
105,66.58812821601606,7.0000453373814935,6.727087087698289
106,67.60627831875904,7.0000457003044385,6.727051644674089
107,68.62486512038006,7.00004899557418,6.726994199443962
108,69.64379718448168,7.0000537457672,6.726920484859352
109,70.6632691361164,7.000053468630952,6.726836620216318
110,71.68316653118427,7.000058640425896,6.726746261027494
111,72.70358087543207,7.000055585176291,6.726664597793719
112,73.72446638518284,7.000057830793851,6.7265930188010845
113,74.74573159020723,7.000063478812116,6.726528377094847
114,75.76711720947623,7.000064644777009,6.72648882424396
115,76.78872053165142,7.000065438965377,6.72647106102413
116,77.8105032093942,7.000061522252161,6.726459372894464
117,78.83219021563329,7.000065791082703,6.726437459947358
118,79.85389568648407,7.0000758109157175,6.726414991349826
119,80.8755967532261,7.00009036431626,6.72640608278136
120,81.89710689011247,7.000102345009176,6.726416397826317
121,82.91854868307892,7.000110373700649,6.726445920452909
122,83.9397888554164,7.000110685577086,6.726464056724567
123,84.96098738691258,7.000106407528728,6.7264520663041285
124,85.98213998155124,7.000126733468993,6.726398289116684
125,87.00308432922074,7.000160511021286,6.7263298250295644
126,88.02398303267468,7.000202662719689,6.726315510979892
127,89.04491324430899,7.000228249700015,6.726330454589987
128,90.0658639269644,7.000228451852167,6.726368419922472
129,91.08668365686881,7.000213484294271,6.726335879124063
130,92.10736879818538,7.0002311026730615,6.726203334861779
131,93.12809716471705,7.0003027564410685,6.7259989700819025
132,94.14872020090657,7.000406296850267,6.72584701526117
133,95.16939072699626,7.000505868534541,6.725819102351241
134,96.19017798487387,7.000526816888525,6.725895546022592
135,97.21090523691691,7.000503910588339,6.725902895647159
136,98.23167914511887,7.000503383595777,6.7256791833402465
137,99.25231151973111,7.000618968615777,6.725225743786039
138,100.27291584682126,7.000830175016285,6.724797054755108
139,101.29334459702063,7.001070309732268,6.724654812026947
140,102.31384507970591,7.001194336036815,6.724789670519719
141,103.33429253233994,7.001184352220966,6.7249283108223095
142,104.35482385467374,7.001130498311056,6.724622692055069
143,105.37513553360182,7.001255065400295,6.72372018588749
144,106.3952321151174,7.0016995345736435,6.722625592100456
145,107.41497075639816,7.0022825772329504,6.722045949109506
146,108.4346526708981,7.002719613948543,6.722241432342192
147,109.45449949132144,7.002762823786232,6.722686393707343
148,110.47430472233168,7.0025910642726545,6.722341116204597
149,111.49394752343758,7.002700908136048,6.720603386730462
150,112.51306706238064,7.003507389367119,6.689008982810906
151,113.53141956089424,7.004802691007333,6.574509233797541
152,114.54949143019964,7.00590084332805,6.377629989331361
153,115.5677678879658,6.97745412590434,6.128875261768222
154,116.58630422553307,6.865978015280626,5.8997660289818965
155,117.6043820627716,6.671691238134709,5.703277657284952
156,118.6214083290779,6.395419163489179,5.578640530721362
157,119.60798914971147,6.07403018760439,5.527645117021072
158,120.50980187908397,5.7806769196244545,5.531635852086756
159,121.32679007606545,5.541433805579543,5.565252240258439
160,122.06085573402095,5.384441695186891,5.598864768466875
161,122.73189992215185,5.2900894791137745,5.632463541457625
162,123.35385241809699,5.244076299820406,5.665886207728051
163,123.96738370209786,5.205841537287917,5.699079211313717
164,124.57908113677962,5.168438201163641,5.731851753209841
165,125.18894933354282,5.131953528374218,5.764212325625317
166,125.7968756196047,5.096292814414403,5.796019024089362
167,126.40253316692618,5.061346065322073,5.827083914076358
168,127.00595539392357,5.027112348705153,5.857374306548175
169,127.60667727678296,4.9934689669069705,5.886660382624371
170,128.20475288254113,4.960432793319465,5.914971574047589
171,128.79959517743603,4.9278243813271985,5.942110547585892
172,129.39128981672613,4.8956794399847645,5.968109089377178
173,129.97911053747947,4.8638675973188565,5.992728919431259
174,130.56309540897473,4.832443954991178,6.016063193665655
175,131.14291322853305,4.801344741084198,6.038114937222633
176,131.71768985892612,4.770432267077263,6.058708641879494
177,132.2874777522075,4.739813675105204,6.077925850374373
178,132.85180648520878,4.709492074191159,6.095860179615933
179,133.40970362003875,4.679352456355225,6.112252102105482
180,133.96120645998832,4.649566982527235,6.127447183372127
181,134.5058446290329,4.6201883454066905,6.1414235248324704
182,135.0424607045851,4.591108781240115,6.154170743542358
183,135.5712333025632,4.562575308204372,6.165902612501967
184,136.09170175946736,4.534631878989777,6.176754982070847
185,136.60336921698172,4.507458373146374,6.18687772091534
186,137.105759958625,4.481179033554366,6.1964046557819445
187,137.59844031089318,4.455901534071559,6.205553119717888
188,138.08101106017622,4.431796945522045,6.214467453690969
189,138.55301791483137,4.409045344786851,6.2233889267655735
190,139.01413826768612,4.387779062579759,6.232512062838929
191,139.46404404216923,4.368238812084339,6.242056813791385
192,139.9024683670361,4.350564431616171,6.2522684272755535
193,140.3291732098239,4.334971676233927,6.263371849850504
194,140.744018029096,4.321636828682485,6.275603334594551
195,141.14693118171857,4.310685797001587,6.289262511284043
196,141.53783365669733,4.302356328786093,6.304506909915474
197,141.916818358064,4.296739895426223,6.321612997955826
198,142.28397838514405,4.293989214382563,6.340825776529592
199,142.63843507744954,4.2943292773601165,6.36249942191876
200,142.98150217884202,4.297771195557642,6.386684605400933
201,143.31257271799774,4.304451113017327,6.41386121292651
