,c1_c2,c2_c0,c0_c3,p1,p2,p3,p4
0,7.000000000000008,7.000000000000008,7.000000000000008,[104.499405     1.81110471],[118.49940495   1.81227389],[111.49940497   1.8116893 ],[97.49940502  1.81052012]
1,7.000000024411422,7.000000024411422,6.999923730436333,[104.49638367   1.81110311],[118.49638367   1.81227231],[111.49638367   1.81168771],[97.49645996  1.81051886]
2,7.000000024411422,7.000000024411422,6.998786950645044,[104.48202515   1.81110203],[118.48202515   1.81227124],[111.48202515   1.81168664],[97.48323822  1.81051791]
3,7.000000024411422,7.000000024411422,6.996482873465167,[104.44982147   1.81110227],[118.44982147   1.81227148],[111.44982147   1.81168687],[97.45333862  1.81051862]
4,7.000000024411422,7.000000024411422,6.99436953070235,[104.39674377   1.81110442],[118.39674377   1.81227362],[111.39674377   1.81168902],[97.40237427  1.81052661]
5,7.000000024411422,7.000000024411422,6.992057822645345,[104.32235718   1.81110191],[118.32235718   1.81227112],[111.32235718   1.81168652],[97.33029938  1.81054282]
6,7.000000024411422,7.000000024411422,6.989700337886312,[104.22619629   1.81109607],[118.22619629   1.81226528],[111.22619629   1.81168067],[97.23649597  1.8105607 ]
7,7.000000024411422,7.000000024411422,6.98735048221775,[104.10799408   1.81108809],[118.10799408   1.81225729],[111.10799408   1.81167269],[97.12064362  1.81058168]
8,7.000000024411422,7.000000024411422,6.98496247937115,[103.96755981   1.81107771],[117.96755981   1.81224692],[110.96755981   1.81166232],[96.98259735  1.81060505]
9,7.000000024411422,7.000000024411422,6.982543958825322,[103.80458069   1.8110646 ],[117.80458069   1.81223381],[110.80458069   1.8116492 ],[96.82203674  1.8106302 ]
10,7.000000024411422,7.000000024411422,6.9801025500537675,[103.61875916   1.81104803],[117.61875916   1.81221724],[110.61875916   1.81163263],[96.63865662  1.81065631]
11,7.000000024411422,7.000000024411422,6.977630623757041,[103.40979767   1.81102729],[117.40979767   1.81219649],[110.40979767   1.81161189],[96.43216705  1.81068242]
12,7.000000024411422,7.000000024411422,6.975120550673457,[103.17740631   1.81100202],[117.17740631   1.81217122],[110.17740631   1.81158662],[96.20228577  1.81070697]
13,7.000000024411422,7.000000024411422,6.972587589656581,[102.92133331   1.81097102],[116.92133331   1.81214023],[109.92133331   1.81155562],[95.94874573  1.81072879]
14,7.000000024411422,7.000000024411422,6.9700241114119965,[102.64130402   1.81093419],[116.64130402   1.81210339],[109.64130402   1.81151879],[95.67127991  1.81074655]
15,7.000000024411422,7.0000000244014675,6.967430115996212,[102.33706665   1.81089079],[116.33706665   1.81205988],[109.33706665   1.81147528],[95.36963654  1.81075883]
16,7.000000024411422,7.000000024411422,6.964820862231966,[102.00835419   1.81083989],[116.00835419   1.8120091 ],[109.00835419   1.81142449],[95.04353333  1.81076384]
17,7.000000024411422,7.000000024411422,6.962173461946363,[101.65493774   1.810781  ],[115.65493774   1.81195021],[108.65493774   1.8113656 ],[94.69276428  1.8107599 ]
18,7.000000024411422,7.000000024411422,6.959510803294971,[101.27658844   1.81071365],[115.27658844   1.81188285],[108.27658844   1.81129825],[94.31707764  1.81074548]
19,7.000000024411422,7.000000024411422,6.956832886217659,[100.87306976   1.81063735],[114.87306976   1.81180656],[107.87306976   1.81122196],[93.91623688  1.81071866]
20,7.000000024411422,7.000000024411422,6.954132081217195,[100.44416809   1.81055212],[114.44416809   1.81172132],[107.44416809   1.81113672],[93.49003601  1.81067801]
21,7.000000024411422,7.000000024411223,6.9513931293936375,[99.98966217  1.81045783],[113.98966217   1.81162703],[106.98966217   1.81104243],[93.03826904  1.81062257]
22,7.000000024411422,7.000000024411024,6.948646548170456,[99.50938416  1.81035471],[113.50938416   1.81152391],[106.50938416   1.81093931],[92.56073761  1.81055057]
23,7.000000024411422,7.000000024411223,6.945961001960983,[99.0030899   1.81024361],[113.0030899    1.81141281],[106.0030899    1.81082821],[92.05712891  1.81046176]
