,c1_c2,c2_c0,c0_c3,p1,p2,p3,p4
0,7.000000000000008,7.000000000000008,7.000000000000008,[104.499405     1.81110471],[118.49940495   1.81227389],[111.49940497   1.8116893 ],[97.49940502  1.81052012]
1,7.000000024411422,7.000000024411422,6.999923730436333,[104.49638367   1.81110311],[118.49638367   1.81227231],[111.49638367   1.81168771],[97.49645996  1.81051886]
2,7.000000024411422,7.000000024411422,6.998786950645044,[104.48202515   1.81110203],[118.48202515   1.81227124],[111.48202515   1.81168664],[97.48323822  1.81051791]
3,7.000000024411422,7.000000024411422,6.996482873465167,[104.44982147   1.81110227],[118.44982147   1.81227148],[111.44982147   1.81168687],[97.45333862  1.81051862]
4,7.000000024411422,7.000000024411422,6.994468712968972,[104.39674377   1.81110394],[118.39674377   1.81227314],[111.39674377   1.81168854],[97.40227509  1.81052446]
5,7.000000024411422,7.000000024411422,6.99220278253454,[104.32250214   1.8111068 ],[118.32250214   1.81227601],[111.32250214   1.8116914 ],[97.33029938  1.81053054]
6,7.000000024411422,7.000000024411422,6.989845299427323,[104.22634125   1.81111133],[118.22634125   1.81228054],[111.22634125   1.81169593],[97.23649597  1.81053758]
7,7.000000024411422,7.000000024411422,6.987487816299661,[104.10813141   1.81111586],[118.10813141   1.81228507],[111.10813141   1.81170046],[97.12064362  1.81054485]
8,7.000000024411422,7.000000024411422,6.98508455666234,[103.96768188   1.81111956],[117.96768188   1.81228876],[110.96768188   1.81170416],[96.98259735  1.81055307]
9,7.000000024411422,7.000000024411422,6.982658408871787,[103.8046875    1.81112242],[117.8046875    1.81229162],[110.8046875    1.81170702],[96.82202911  1.81056011]
10,7.000000024411422,7.000000024411422,6.980201743429294,[103.61884308   1.81112349],[117.61884308   1.8122927 ],[110.61884308   1.81170809],[96.63864136  1.81056631]
11,7.000000024411422,7.000000024411422,6.977722189778874,[103.4098587    1.81112218],[117.4098587    1.81229138],[110.4098587    1.81170678],[96.43213654  1.81057048]
12,7.000000024411422,7.000000024411422,6.975204489131783,[103.17745209   1.81111765],[117.17745209   1.81228685],[110.17745209   1.81170225],[96.20224762  1.81057179]
13,7.000000024411422,7.000000024411422,6.9726639002786435,[102.9213562    1.81110871],[116.9213562    1.81227791],[109.9213562    1.81169331],[95.94869232  1.81056905]
14,7.000000024411422,7.000000024411422,6.9700927938065576,[102.64129639   1.81109428],[116.64129639   1.81226349],[109.64129639   1.81167889],[95.67120361  1.81056142]
15,7.000000024411422,7.000000024411422,6.96749116976251,[102.33701324   1.8110739 ],[116.33701324   1.8122431 ],[109.33701324   1.8116585 ],[95.36952209  1.81054783]
16,7.000000024411422,7.000000024411422,6.964866657523097,[102.00827789   1.811046  ],[116.00827789   1.81221521],[109.00827789   1.81163061],[95.04341125  1.81052697]
17,7.000000024411422,7.000000024411422,6.962196368941568,[101.65483093   1.81100988],[115.65483093   1.81217909],[108.65483093   1.81159449],[94.69263458  1.81049764]
18,7.000000024411422,7.000000024411422,6.959518450997791,[101.27645111   1.81096435],[115.27645111   1.81213355],[108.27645111   1.81154895],[94.31693268  1.81045854]
19,7.000000024411422,7.000000024411422,6.956825274286871,[100.87290955   1.81090868],[114.87290955   1.81207788],[107.87290955   1.81149328],[93.91608429  1.81040907]
20,7.000000024411422,7.000000024411422,6.954093950618582,[100.44396973   1.8108412 ],[114.44396973   1.81201041],[107.44396973   1.81142581],[93.48987579  1.81034768]
21,7.000000024411422,7.000000024411223,6.951347368214923,[99.98943329  1.81076229],[113.98943329   1.81193149],[106.98943329   1.81134689],[93.03808594  1.81027412]
22,7.000000024411422,7.000000024411223,6.948555009523231,[99.50907898  1.81067145],[113.50907898   1.81184065],[106.50907898   1.81125605],[92.56052399  1.81018758]
23,7.000000024411422,7.000000024411721,6.945854203650465,[99.00273895  1.81056905],[113.00273895   1.81173825],[106.00273895   1.81115365],[92.05688477  1.81008828]
