,c1_c0,c0_c2,c2_c3,p1,p2,p3,p4
0,7.000000000000008,7.000000000000008,7.000000000000008,[111.49940497   1.8116893 ],[118.49940495   1.81227389],[104.499405     1.81110471],[97.49940502  1.81052012]
1,7.000000024411422,7.000000024411422,6.999923730436333,[111.49638367   1.81168771],[118.49638367   1.81227231],[104.49638367   1.81110311],[97.49645996  1.81051886]
2,7.000000024411422,7.000000024411422,6.99880983879862,[111.48191071   1.81168675],[118.48191071   1.81227136],[104.48191071   1.81110215],[97.48310089  1.81051838]
3,7.000000024411422,7.000000024411422,6.996536278988705,[111.44967651   1.81168401],[118.44967651   1.81226861],[104.44967651   1.81109941],[97.45314026  1.81051862]
4,7.0000458007882225,7.000022912605291,6.993400597462469,[111.39603424   1.81168091],[118.39608002   1.81226563],[104.39601135   1.81109619],[97.40261078  1.81052005]
5,6.999786401504748,7.000137353522903,6.99060823876965,[111.32138824   1.81168127],[118.32117462   1.81226754],[104.32125092   1.81109655],[97.3306427   1.81052411]
6,6.99978640181625,7.000144982817393,6.987625145128942,[111.22483063   1.81168115],[118.224617     1.81227112],[104.22468567   1.81109762],[97.23706055  1.81052995]
7,6.999786402158025,7.000152612123014,6.984619163212073,[111.1062088    1.81168044],[118.10599518   1.81227446],[104.10605621   1.81109798],[97.12143707  1.81053627]
8,6.999786402615319,7.000152612003139,6.981613181195625,[110.96536255   1.81167841],[117.96514893   1.81227779],[103.96520996   1.81109738],[96.9835968   1.81054294]
9,6.999786403148868,7.000160241249922,6.97854616398234,[110.80196381   1.81167459],[117.80175018   1.81228018],[103.80180359   1.81109536],[96.82325745  1.81054878]
10,6.9997864037306075,7.000167870515825,6.975425740925092,[110.61569977   1.81166852],[117.61548615   1.81228077],[103.61553192   1.81109083],[96.6401062   1.81055331]
11,6.999786404379976,7.000167870349886,6.972290059044087,[110.40630341   1.81165922],[117.40608978   1.81227887],[103.40613556   1.81108356],[96.43384552  1.8105557 ]
12,6.999786405059519,7.000167870193294,6.9691086007377825,[110.17346954   1.8116461 ],[117.17325592   1.81227338],[103.1733017    1.81107235],[96.20419312  1.8105551 ]
13,6.99979403520726,7.000167870016755,6.965896624818013,[109.91695404   1.8116281 ],[116.91674805   1.81226373],[102.91678619   1.81105649],[95.95088959  1.81055057]
14,6.9997940359580175,7.000167869842863,6.9626541313284225,[109.63648224   1.81160486],[116.63627625   1.81224871],[102.63631439   1.81103539],[95.67366028  1.81054091]
15,6.999794036787098,7.000175499052954,6.9593658614486555,[109.33180237   1.81157482],[116.33159637   1.81222761],[102.33162689   1.81100762],[95.37226105  1.81052518]
16,6.999794037580547,7.000175498889029,6.956054703389576,[109.00263977   1.81153786],[116.00243378   1.81219912],[102.00246429   1.81097269],[95.04640961  1.81050253]
17,6.999794038374815,7.000175498725719,6.952705398402104,[108.64876556   1.81149268],[115.64855957   1.81216228],[101.64859009   1.81092954],[94.6958847  1.8104713]
