,c1_c0,c0_c2,c2_c3,p1,p2,p3,p4
0,7.000000000000008,7.000000000000008,7.000000000000008,[111.49940497   1.8116893 ],[118.49940495   1.81227389],[104.499405     1.81110471],[97.49940502  1.81052012]
1,7.000000024411422,7.000000024411422,6.999923730436333,[111.49638367   1.81168771],[118.49638367   1.81227231],[104.49638367   1.81110311],[97.49645996  1.81051886]
2,7.000000024411422,7.000000024411422,6.998786950645044,[111.48202515   1.81168664],[118.48202515   1.81227124],[104.48202515   1.81110203],[97.48323822  1.81051791]
3,7.000000024411422,7.000000024411422,6.996833825881582,[111.44972229   1.81168675],[118.44972229   1.81227136],[104.44972229   1.81110215],[97.45288849  1.81051528]
4,7.000000024411422,7.000000024411422,6.994789147984638,[111.39661407   1.81168413],[118.39661407   1.81226873],[104.39661407   1.81109953],[97.40182495  1.81051469]
5,7.000000024411422,7.000000024411422,6.992904687273974,[111.32217407   1.81168199],[118.32217407   1.81226659],[104.32217407   1.81109738],[97.32926941  1.81051576]
6,7.000000024411422,7.000000024411422,6.990676903722251,[111.22576141   1.81167877],[118.22576141   1.81226337],[104.22576141   1.81109416],[97.23508453  1.81051683]
7,7.000000024411422,7.000000024411422,6.988433861315912,[111.10728455   1.81167388],[118.10728455   1.81225848],[104.10728455   1.81108928],[97.11885071  1.81051707]
8,7.000000024411422,7.000000024411422,6.986183189422823,[110.96659088   1.81166708],[117.96659088   1.81225169],[103.96659088   1.81108248],[96.98040771  1.8105166 ]
9,7.000000024411422,7.000000024411422,6.9838943705143315,[110.80334473   1.81165802],[117.80334473   1.81224263],[103.80334473   1.81107342],[96.81945038  1.81051445]
10,7.000000024411422,7.000000024411422,6.9815521457839465,[110.61723328   1.81164598],[117.61723328   1.81223059],[103.61723328   1.81106138],[96.63568115  1.81051016]
11,7.000000024411422,7.000000024411422,6.979209920988367,[110.40800476   1.81163013],[117.40800476   1.81221473],[103.40800476   1.81104553],[96.42879486  1.81050301]
12,7.000000024411422,7.000000024411422,6.976829549212762,[110.17534637   1.8116101 ],[117.17534637   1.81219471],[103.17534637   1.8110255 ],[96.19851685  1.81049192]
13,7.000000024411422,7.000000024411422,6.97441865980691,[109.91899872   1.81158495],[116.91899872   1.81216955],[102.91899872   1.81100035],[95.94458008  1.81047654]
14,7.000000024411422,7.000000024411422,6.972000141001801,[109.63870239   1.81155396],[116.63870239   1.81213856],[102.63870239   1.81096935],[95.66670227  1.81045556]
15,7.000000024411422,7.000000024411422,6.9695434751956045,[109.33418274   1.81151628],[116.33418274   1.81210089],[102.33418274   1.81093168],[95.36463928  1.8104285 ]
16,7.000000024411422,7.000000024411422,6.967079180018188,[109.00520325   1.81147134],[116.00520325   1.81205595],[102.00520325   1.81088674],[95.03812408  1.81039405]
17,7.000000024411422,7.000000024411422,6.9645919966984575,[108.65151978   1.81141877],[115.65151978   1.81200337],[101.65151978   1.81083417],[94.6869278   1.81035161]
