,c1_c2,c2_c3,c3_c0,p1,p2,p3,p4
0,7.000000000000008,7.000000000000008,7.000000000000008,[97.49940502  1.81052012],[118.49940495   1.81227389],[111.49940497   1.8116893 ],[104.499405     1.81110471]
1,7.000000024411422,7.000000024411422,6.999923730436333,[97.49645996  1.81051886],[118.49638367   1.81227231],[111.49638367   1.81168771],[104.49638367   1.81110311]
2,7.000000024411422,7.000000024411422,6.99880983879862,[97.48310089  1.81051838],[118.48191071   1.81227136],[111.48191071   1.81168675],[104.48191071   1.81110215]
3,6.999969506793725,7.000000024411422,6.996284509049302,[97.45350647  1.81051934],[118.44976044   1.81226981],[111.44979095   1.81168568],[104.44979095   1.81110108]
4,7.0001373529182604,7.000000024411422,6.993080163436802,[97.4033432   1.81052375],[118.39656067   1.8122685 ],[111.39642334   1.81169105],[104.39642334   1.81110644]
5,6.999931358390134,7.000000024411422,6.99013521721757,[97.33195496  1.81053221],[118.32202148   1.81226695],[111.32209015   1.81170022],[104.32209015   1.81111562]
6,6.999938986811225,7.000000024411422,6.986946130373954,[97.23881531  1.8105427 ],[118.22570038   1.81226599],[111.22576141   1.81171143],[104.22576141   1.81112683]
7,6.999954244463099,7.000000024411422,6.983764672905374,[97.12360382  1.81055486],[118.10732269   1.81226408],[111.10736847   1.81172407],[104.10736847   1.81113946]
8,6.999961872553834,7.000000024411422,6.980545068514888,[96.98620605  1.81056786],[117.96671295   1.81226099],[110.9667511    1.81173813],[103.9667511    1.81115353]
9,6.999969500524405,7.000000024411422,6.9772796876668846,[96.82630157  1.81058204],[117.80355072   1.81225574],[110.80358124   1.81175232],[103.80358124   1.81116772]
10,6.999969499022319,7.000000024411422,6.973976159896408,[96.64360046  1.81059515],[117.61754608   1.81224811],[110.6175766    1.81176603],[103.6175766    1.81118143]
11,6.999969497459996,7.000000024411422,6.970642114517753,[96.43779755  1.81060708],[117.40840912   1.81223702],[110.40843964   1.81177819],[103.40843964   1.81119359]
12,6.9999694958712,7.000000024411422,6.96726992219761,[96.20861053  1.81061649],[117.17584991   1.81222212],[110.17588043   1.8117882 ],[103.17588043   1.8112036 ]
13,6.999969494280733,7.000000024411422,6.963859582884572,[95.9557724   1.81062257],[116.91960144   1.8122021 ],[109.91963196   1.81179464],[102.91963196   1.81121004]
14,6.999969492751396,7.000000024411422,6.960403467194005,[95.67901611  1.810624  ],[116.63938904   1.81217659],[109.63941956   1.81179631],[102.63941956   1.81121171]
15,6.999977120703574,7.000000024411422,6.956901575117205,[95.37808228  1.81061959],[116.33496094   1.81214464],[109.33498383   1.8117919 ],[102.33498383   1.81120729]
16,6.999984748770633,7.000000024411422,6.953376794855967,[95.05271149  1.81060791],[116.006073     1.81210554],[109.00608826   1.81178021],[102.00608826   1.81119561]
