,c1_c2,c2_c3,c3_c0,p1,p2,p3,p4
0,7.000000000000008,7.000000000000008,7.000000000000008,[97.49940502  1.81052012],[118.49940495   1.81227389],[111.49940497   1.8116893 ],[104.499405     1.81110471]
1,7.000000024411422,7.000000024411422,6.999923730436333,[97.49645996  1.81051886],[118.49638367   1.81227231],[111.49638367   1.81168771],[104.49638367   1.81110311]
2,7.000000024411422,7.000000024411422,6.99880983879862,[97.48310089  1.81051838],[118.48191071   1.81227136],[111.48191071   1.81168675],[104.48191071   1.81110215]
3,6.999969506793725,7.000000024411422,6.996284509049302,[97.45350647  1.81051934],[118.44976044   1.81226981],[111.44979095   1.81168568],[104.44979095   1.81110108]
4,7.0001373529182604,7.000000024411422,6.993080163436802,[97.4033432   1.81052375],[118.39656067   1.8122685 ],[111.39642334   1.81169105],[104.39642334   1.81110644]
5,6.999931358390134,7.000000024411422,6.99013521721757,[97.33195496  1.81053221],[118.32202148   1.81226695],[111.32209015   1.81170022],[104.32209015   1.81111562]
6,6.999931357416263,7.000000024411422,6.986946130374451,[97.23880768  1.8105427 ],[118.22568512   1.81226599],[111.22575378   1.81171143],[104.22575378   1.81112683]
7,6.999946615068122,7.000000024411422,6.983764672905871,[97.12359619  1.81055486],[118.10730743   1.81226408],[111.10736084   1.81172407],[104.10736084   1.81113946]
8,6.99994661376588,7.000000024411422,6.980552697898966,[96.9861908   1.81056786],[117.96669006   1.81226087],[110.96674347   1.81173801],[103.96674347   1.81115341]
9,6.999946612332896,7.000000024411422,6.9772873170708705,[96.82628632  1.8105818 ],[117.8035202   1.8122555],[110.80357361   1.8117522 ],[103.80357361   1.8111676 ]
10,6.9999618696201225,7.000000024411422,6.973960901117095,[96.64357758  1.81059492],[117.61750031   1.81224787],[110.61753845   1.81176591],[103.61753845   1.81118131]
11,6.999969497444358,7.000000024411422,6.970626855759512,[96.4377594   1.81060672],[117.40835571   1.81223679],[110.40838623   1.81177819],[103.40838623   1.81119359]
12,6.9999847546601766,7.00000002442138,6.96723940461992,[96.20856476  1.81061614],[117.17578888   1.81222188],[110.17580414   1.81178796],[103.17580414   1.81120324]
13,6.999992382463691,7.000000024411422,6.963813806527505,[95.95571899  1.81062222],[116.91952515   1.81220186],[109.91953278   1.8117944 ],[102.91953278   1.8112098 ]
14,7.00000001033584,7.000000024411422,6.960365320221939,[95.67894745  1.81062365],[116.63931274   1.81217635],[109.63931274   1.81179595],[102.63931274   1.81121135]
15,7.000000008899569,7.000000024411422,6.956863428134558,[95.37800598  1.81061924],[116.33486938   1.8121444 ],[109.33486938   1.81179142],[102.33486938   1.81120682]
