,point.objects.object0.color[0],point.objects.object0.color[1],point.objects.object0.color[2],point.objects.object1.color[0],point.objects.object1.color[1],point.objects.object1.color[2],point.objects.object2.color[0],point.objects.object2.color[1],point.objects.object2.color[2],point.objects.object3.color[0],point.objects.object3.color[1],point.objects.object3.color[2],point.params.EGO_SPEED,point.params.TIME_DELAY,rho
44,0.6886354883985307,0.5520033200049294,0.37129464157431513,0.6248194048037978,0.6248194048037978,0.6248194048037978,0.7671431667305397,0.45423663495374583,0.31038494161418617,0.21213396766506779,0.21213396766506779,0.21213396766506779,2.0,10.582329003489376,-0.01793669361287975
45,0.6938128561173242,0.6938128561173242,0.6938128561173242,0.24626177141273997,0.6026270149975064,0.4794167482179656,0.7772309999205796,0.7828331511652894,0.7760265811639019,1.0,1.0,1.0,3.3440224245145274,5.0,-0.02859915399958446
46,0.5968397360729376,0.5915635403433841,0.5705354529827222,0.905961335645188,0.905961335645188,0.905961335645188,0.4593505161560871,0.4593505161560871,0.4593505161560871,0.33617323084368045,0.230801364890862,0.230801364890862,3.350745329309407,5.0,-0.014106703845507162
47,0.8051691359293336,0.44914438195617856,0.3117657178507951,0.7254426109452052,0.69077546820858,0.69077546820858,0.8004660201297225,0.7824244439784827,0.7350779509707814,1.0,1.0,1.0,3.3379552078450834,5.0,-0.010330132279086968
48,0.9727623195640784,0.9684816606308688,0.9684816606308688,0.28194565112568326,0.28194565112568326,0.28194565112568326,0.2694408970800751,0.2694408970800751,0.2694408970800751,1.0,1.0,1.0,3.3203866595609854,5.0,-0.012916360389718662
49,1.0,1.0,1.0,0.9774820657540659,0.9757236765209737,0.9726872212528592,0.010803608213790533,0.010803608213790533,0.010803608213790533,0.6014887682528589,0.40177048868728105,0.40177048868728105,3.3216136079490335,5.0,-0.014381345571962356
50,0.511535627590105,0.4656602777781579,0.40831147749872876,0.6687415655656485,0.26097095109935686,0.26097095109935686,0.8885127216268633,0.8682240068763747,0.8682240068763747,0.7197285989023291,0.7166163630100767,0.71140421911696,3.3263223928516457,5.0,-0.008117655829493309
51,0.5892791079987606,0.5892791079987606,0.5892791079987606,0.17612862326167344,0.17612862326167344,0.17612862326167344,0.05089146325112509,0.05089146325112509,0.05089146325112509,0.7160106965153603,0.7160106965153603,0.7160106965153603,3.3117866222795342,5.0,-0.026405059954115018
52,0.8277977425861265,0.8277977425861265,0.8277977425861265,0.746929441618108,0.4793307073916725,0.43191658246656406,0.7514496004791178,0.7514496004791178,0.7514496004791178,0.8646247348570714,0.8646247348570714,0.8646247348570714,2.0,9.150823781688313,-0.012962337999833373
53,0.7445019703712682,0.740628115541299,0.7374031618673497,0.17198867283086636,0.16888419435483024,0.16888419435483024,0.5773416506101928,0.5773416506101928,0.5773416506101928,0.6611515316222675,0.6590250483798985,0.6351352472106219,3.3129357313846963,5.0,-0.008087142314757934
54,0.3575294373181417,0.3575294373181417,0.3575294373181417,0.4532056163330564,0.41894638923363164,0.41894638923363164,0.9999999999999999,1.0,1.0,0.6467432363035314,0.6467432363035314,0.6467432363035314,2.186965851256677,10.937895001069466,-0.013099666026423762
55,0.592454042820215,0.2905417476551512,0.2905417476551512,0.8438620720529482,0.39712400053735386,0.22905776584821624,0.6025221912198732,0.5703862250587765,0.5703862250587765,1.0,1.0,1.0,3.316072511350921,5.0,-0.028633116260796676
56,0.6947275863242747,0.6952518178640865,0.3617774386276533,0.6025177473426352,0.3476298865718891,0.3476298865718891,0.2965242373755278,0.5967295824573349,0.46512209117860814,0.5708917127566334,0.5708917127566334,0.5708917127566334,3.307836126595901,5.0,-0.026069536292596673
57,0.7852502457560233,0.6723223325032948,0.4600491027947877,0.5728693625027997,0.5728693625027997,0.5728693625027997,0.9847634930193251,0.9847634930193251,0.9847634930193251,0.18879876294405362,0.18879876294405362,0.18879876294405362,3.3025613934190163,5.0,-0.007926900284928706
58,0.28866465228408356,0.45155475423632574,0.5715058680128543,0.9958958876235822,0.9958958876235822,0.9958958876235822,0.8162142442765462,0.7203322157501435,0.6226565124618691,0.22978125770790822,0.21826983349806575,0.20882237631696807,3.311308142610386,5.0,-0.007965059615309578
59,0.34534057597031154,0.45185717456455987,0.6386774541557985,0.1660592490980157,0.16206290032021375,0.16191358929754604,0.7944819306999684,0.7417730223686858,0.4452972504773951,1.0,1.0,1.0,2.0,10.250876344883135,-0.0006408515109024293
60,0.23944339207964138,0.23582023026380816,0.23566835979208023,0.47048418777776135,0.4002047949127766,0.2607544162377733,0.8643513046145033,0.8643513046145033,0.8643513046145033,0.5546043656688068,0.5546043656688068,0.5546043656688068,2.3019146066366445,11.91556878904899,-0.01778411818894199
61,1.0,1.0,1.0,0.3390464233640211,0.2913600335892661,0.24980653047377904,0.846700108752845,0.8468553011083543,0.8318228879258988,1.0,1.0,1.0,2.3157934239751596,12.688498602068174,-0.017295836762062144
62,0.9454801291654181,0.9454801291654181,0.9454801291654181,0.4491321007903939,0.3662507125960035,0.3662507125960035,0.48675326724658774,0.48675326724658774,0.48675326724658774,0.36581108305901905,0.34018169676662074,0.34018169676662074,2.398292269879418,11.72582374639895,-0.016365051247225537
63,0.7445146867678246,0.7445146867678246,0.7445146867678246,0.7925652980390442,0.4653475992742663,0.4653475992742663,1.0,1.0,1.0,0.28040747443250613,0.5258013357680158,0.5266076168595945,3.306525887801951,5.0,-0.025794088196433584
64,0.19902644506051376,0.19902644506051376,0.19902644506051376,0.5989710452391712,0.5989710452391712,0.5989710452391712,0.4918185368341269,0.5164855231723408,0.6543359380266919,1.0,1.0,1.0,3.300758491064152,5.0,-0.028335417776798266
65,0.7659710460938189,0.7659710460938189,0.7659710460938189,0.4948372869423579,0.4948372869423579,0.4948372869423579,0.7663968386941473,0.6857167439382383,0.6857167439382383,0.7045432626504186,0.6903642449830794,0.6834043516238523,2.801762962652589,13.772907163411467,-0.008140534067406335
66,0.8836350166594384,0.8830675193314558,0.8821197191642633,0.3939230785931453,0.3049215725345518,0.3049215725345518,0.6190192491656725,0.6190192491656725,0.6190192491656725,0.8632900156773509,0.8605085412977538,0.8569262362364762,3.287654728002826,5.0,-0.011062607458458551
67,0.3064318520146352,0.23116330840404886,0.23116330840404886,0.8789187171641673,0.6272165091292845,0.6272165091292845,1.0,1.0,1.0,0.6791766659559045,0.6236723842121973,0.48396090098159583,3.3099959212785635,5.0,-0.025207259110438862
68,0.7821195607037368,0.611881033425174,0.38305428018006604,0.12359656381002748,0.24502830938369105,0.34367417668546296,0.7701184374956246,0.7701185923112133,0.766973221215195,0.09532762629621205,0.06636608936136626,0.06636608936136626,3.308549070293153,5.0,-0.007949785101160955
69,0.4841208966506613,0.4841208966506613,0.4841208966506613,0.05755190754045555,0.05136889661788745,0.04793244874122874,0.36211578041284775,0.6452266031714698,0.644323438686237,0.49192566570862106,0.49192566570862106,0.49192566570862106,2.3096450394717607,11.79535723795326,-0.017829894993993456
70,0.6584436338075097,0.6584436338075097,0.6584436338075097,0.21307285218664548,0.18682426353246642,0.18682426353246642,0.2841180767625633,0.2798959285196796,0.2798959285196796,0.0,0.0,0.0,2.3583499583615835,11.68593925692437,-0.016639709470918085
71,0.7061524703022806,0.7061524703022806,0.7061524703022806,0.803427336922816,0.3979990600684453,0.3979990600684453,0.9959979913248612,0.9957058094369472,0.9957058094369472,0.1771778186697287,0.16842455706111997,0.16842455706111997,2.221210973729528,12.21489407663504,-0.01782989496667753
72,0.8105411029466945,0.6087908275218272,0.4059722159515935,0.6504578190950241,0.6224199269636657,0.6224199269636657,0.5324269324241682,0.48350583426751736,0.48350583426751736,0.17551518920137638,0.17631635537322018,0.15504555449471083,3.3252339747128175,5.0,-0.008582963047983228
73,0.5406128309859597,0.5310752123559115,0.5310752123559115,0.6074769062980085,0.2592806293410388,0.2592806293410388,0.689343482521545,0.5104778874185574,0.5104778874185574,0.8299673243180475,0.8282931054106538,0.8224635111668376,2.0,6.61323384835123,-0.013496131714582305
