,point.objects.object0.color[0],point.objects.object0.color[1],point.objects.object0.color[2],point.objects.object1.color[0],point.objects.object1.color[1],point.objects.object1.color[2],point.objects.object2.color[0],point.objects.object2.color[1],point.objects.object2.color[2],point.objects.object3.color[0],point.objects.object3.color[1],point.objects.object3.color[2],point.params.EGO_BRAKING_THRESHOLD,point.params.EGO_SPEED,rho
0,0.6194560988581119,0.14069120967354576,0.11237166209958693,0.6206953530157432,0.5920797510134769,0.5920797510134769,0.6771486981318778,0.24538715446809878,0.24538715446809878,0.8045317246798876,0.8016559455090846,0.8004887156363877,5.807843018841425,29.37790216936985,-2.483134314523956
0,0.719436404288481,0.7154370430485426,0.7149832201446994,0.2653138077781515,0.2581480960719323,0.2574786069154419,0.41605469633087,0.41605469633087,0.41605469633087,0.8514923528781158,0.3051858354197816,0.3051858354197816,8.80714131789391,5.24918810208097,1.0
1,1.0,1.0,1.0,0.7484090464099447,0.5031520902873636,0.5031520902873636,1.0,1.0,1.0,0.8244173377023555,0.7877834459317398,0.7873798217129006,11.102104315014191,22.39069104652915,0.4406870133635721
2,0.8229460222681364,0.8181711790164033,0.8171949159459875,0.7990381437574573,0.7286885419612544,0.7286885419612544,0.9710658783172009,0.967387954025075,0.966377796481985,0.8449506140583577,0.8253830397822642,0.8232357013498651,7.991557231951131,14.612272003873768,0.5229620482327988
3,0.5355277518839239,0.5355277518839239,0.5355277518839239,0.2428699709063603,0.37693965880785724,0.5370589514717405,0.6183322894583406,0.5228254186164668,0.5228254186164668,0.3890847088222238,0.3677988315020376,0.3607033077354772,8.63954246197942,4.37553985168524,0.4297272599799573
4,1.0,1.0,1.0,0.5776142775974716,0.30560898036395157,0.30560898036395157,0.7374872680712344,0.6797026960701066,0.5411812256203498,0.13774792319966603,0.11288117926324445,0.11288117926324445,7.636089282941372,6.336580661427493,0.5271635069383365
5,0.227164531449829,0.20136406707959303,0.20136406707959303,0.13263879545787383,0.12397220350662563,0.11929017153904409,0.2748837093114801,0.7155168795059235,0.4239477005917154,0.8171103766515975,0.700556893271577,0.5020351483475234,13.449822440062382,16.35171085849901,0.5086437994816073
6,0.06673951856914351,0.06673951856914351,0.06673951856914351,0.6848523525708564,0.6848523525708564,0.6848523525708564,0.8056459870113436,0.3999460246966072,0.3999460246966072,0.917940358909932,0.917940358909932,0.917940358909932,7.073922089542856,23.00131039920129,0.5130208268873817
7,0.26544607903736694,0.3801180393939867,0.7591781094734671,1.0,1.0,1.0,0.0,0.0,0.0,0.6906567697120501,0.592188507962811,0.46026193407314564,13.560249842979497,20.372596699922404,0.3295559743135481
8,0.26088301948475295,0.26088301948475295,0.26088301948475295,0.7701183475310249,0.7038333293848974,0.6970443988594701,0.9999999999999999,1.0,1.0,0.3700553014851038,0.30926553966559356,0.30926553966559356,11.171663517076077,13.886895251278307,1.0
9,0.2915817243228044,0.4261886921871904,0.5616489612554159,0.7795812371889603,0.7795812371889603,0.7795812371889603,0.7436369475825468,0.38462267030572717,0.23009418906439372,0.2502901214383877,0.4056495979926805,0.5804520899676175,13.084113140176662,14.028824715039033,0.5118300875664259
10,1.0,1.0,1.0,0.2874368703407498,0.2874368703407498,0.2874368703407498,0.2117744213142398,0.2117744213142398,0.2117744213142398,0.14318612036593092,0.14318612036593092,0.14318612036593092,6.1560183355100735,12.193403092684907,1.0
11,0.24997319803702334,0.24997319803702334,0.24997319803702334,0.5907755312469162,0.5313491550633581,0.5263690034321981,0.8877755997411454,0.8385406781271283,0.699859671052067,0.7923241550720038,0.7868959984678467,0.7798249838429333,10.592224233604904,26.217870477651072,0.5126064812051867
12,0.873736561053207,0.8730130937235396,0.8724315846952494,0.18602821527698388,0.4149979661609514,0.5260986908514411,0.3652127270998995,0.49876598038312825,0.628115581867301,0.6327307640214099,0.6237391758604411,0.6237391758604411,7.65742028930211,18.811053531532973,1.0
13,0.3860336672231973,0.3757257171671074,0.3548220679034392,0.4723088609465262,0.4460058001202917,0.3888063821815923,0.7491392516718873,0.7306052650366265,0.7274001859230399,0.610485355380438,0.6105682405618764,0.6101049305980559,7.816529568415125,24.232789053962904,0.5216587015827949
