,c1_c2,c2_c0,c0_c3,p1,p2,p3,p4
0,7.000000000000008,7.000000000000008,7.000000000000008,[104.499405     1.81110471],[118.49940495   1.81227389],[111.49940497   1.8116893 ],[97.49940502  1.81052012]
1,7.000000024411422,7.000000024411422,6.999923730436333,[104.49638367   1.81110311],[118.49638367   1.81227231],[111.49638367   1.81168771],[97.49645996  1.81051886]
2,7.000000024411422,7.000000024411422,6.99880983879862,[104.48191071   1.81110215],[118.48191071   1.81227136],[111.48191071   1.81168675],[97.48310089  1.81051838]
3,7.000000024411422,7.000000024411422,6.996536278988705,[104.44967651   1.81109941],[118.44967651   1.81226861],[111.44967651   1.81168401],[97.45314026  1.81051862]
4,7.000000024411422,7.000000024411422,6.993774437577932,[104.39619446   1.81109428],[118.39619446   1.81226349],[111.39619446   1.81167889],[97.40242004  1.81052077]
5,7.000000024411422,7.000000024411422,6.990867637697457,[104.32146454   1.81108856],[118.32146454   1.81225777],[111.32146454   1.81167316],[97.33059692  1.81052208]
6,7.000000024411422,7.000000024411422,6.9878845438789225,[104.22489929   1.81108272],[118.22489929   1.81225193],[111.22489929   1.81166732],[97.23701477  1.81052327]
7,7.000000024411422,7.000000024411422,6.9848861911272495,[104.10626221   1.81107485],[118.10626221   1.81224406],[111.10626221   1.81165946],[97.12137604  1.81052434]
8,7.000000024411422,7.000000024411422,6.98188020890019,[103.9654007    1.81106484],[117.9654007    1.81223404],[110.9654007    1.81164944],[96.98352051  1.81052446]
9,7.000000024411422,7.000000024411422,6.978820820788792,[103.80197906   1.81105173],[117.80197906   1.81222093],[110.80197906   1.81163633],[96.82315826  1.81052327]
10,7.000000024411422,7.000000024411422,6.975708026856751,[103.61569977   1.81103539],[117.61569977   1.8122046 ],[110.61569977   1.81162   ],[96.63999176  1.81051993]
11,7.000000024411422,7.000000024411422,6.972572344670866,[103.40628815   1.81101501],[117.40628815   1.81218421],[110.40628815   1.81159961],[96.43371582  1.81051385]
12,7.000000024411422,7.000000024411422,6.969383256683777,[103.17344666   1.81098998],[117.17344666   1.81215918],[110.17344666   1.81157458],[96.20406342  1.81050408]
13,7.000000024411422,7.000000024411422,6.966163651080107,[102.91691589   1.81095946],[116.91691589   1.81212866],[109.91691589   1.81154406],[95.95075226  1.81048989]
14,7.000000024411422,7.000000024411422,6.962913527903837,[102.63642883   1.8109231 ],[116.63642883   1.8120923 ],[109.63642883   1.8115077 ],[95.67351532  1.81047034]
15,7.000000024411422,7.000000024411422,6.95959474017947,[102.33169556   1.81087995],[116.33169556   1.81204915],[109.33169556   1.81146455],[95.37210083  1.81044459]
16,7.000000024411422,7.000000024411422,6.9562683231313605,[102.00251007   1.81082988],[116.00251007   1.81199908],[109.00251007   1.81141448],[95.04624176  1.81041145]
17,7.000000024411422,7.000000024411422,6.952926647320363,[101.64862823   1.8107717 ],[115.64862823   1.81194091],[108.64862823   1.81135631],[94.6957016   1.81037045]
18,7.000000024411422,7.000000024411422,6.949531565829441,[101.26979065   1.81070518],[115.26979065   1.81187439],[108.26979065   1.81128979],[94.32025909  1.81032038]
19,7.000000024411422,7.000000024411422,6.946121225625645,[100.86577606   1.81062984],[114.86577606   1.81179905],[107.86577606   1.81121445],[93.91965485  1.81026077]
20,7.0000000244014675,7.000000024411422,6.942687997351577,[100.43637848   1.81054556],[114.43637848   1.81171465],[107.43637848   1.81113017],[93.49369049  1.81019068]
21,7.0000000244014675,7.000000024411223,6.939208992856288,[99.98136139  1.81045246],[113.98136139   1.81162155],[106.98136139   1.81103706],[93.0421524   1.81010938]
22,7.0000000244014675,7.00000002441111,6.93570710029413,[99.50054932  1.8103503 ],[113.50054932   1.81151938],[106.50054932   1.8109349 ],[92.56484222  1.81001699]
23,7.0000000244014675,7.000000024411124,6.9321441727174316,[98.9936142   1.81024039],[112.9936142    1.81140947],[105.9936142    1.81082499],[92.06147003  1.80991411]
