,c1_c2,c2_c0,c0_c3,p1,p2,p3,p4
0,7.000000000000008,7.000000000000008,7.000000000000008,[104.499405     1.81110471],[118.49940495   1.81227389],[111.49940497   1.8116893 ],[97.49940502  1.81052012]
1,7.000000024411422,7.000000024411422,6.999923730436333,[104.49638367   1.81110311],[118.49638367   1.81227231],[111.49638367   1.81168771],[97.49645996  1.81051886]
2,7.000000024411422,7.000000024411422,6.998786950645044,[104.48202515   1.81110203],[118.48202515   1.81227124],[111.48202515   1.81168664],[97.48323822  1.81051791]
3,7.000000024411422,7.000000024411422,6.996833825881582,[104.44972229   1.81110215],[118.44972229   1.81227136],[111.44972229   1.81168675],[97.45288849  1.81051528]
4,7.000000024411422,7.000000024411422,6.994758630416915,[104.39665222   1.81109917],[118.39665222   1.81226838],[111.39665222   1.81168377],[97.40189362  1.81051421]
5,7.000000024411422,7.000000024411422,6.992668175964539,[104.3221817    1.81109548],[118.3221817    1.81226468],[111.3221817    1.81168008],[97.32951355  1.81051481]
6,7.000000024411422,7.000000024411422,6.9904403924142615,[104.2257843    1.81109107],[118.2257843    1.81226027],[111.2257843    1.81167567],[97.23534393  1.81051469]
7,6.999992395016449,7.000000024411422,6.9882202381632865,[104.10734558   1.81108487],[118.10733795   1.81225407],[111.10734558   1.81166947],[97.11912537  1.81051397]
8,6.999992395016449,7.000000024411422,6.985961936856498,[103.96666718   1.81107652],[117.96665955   1.81224573],[110.96666718   1.81166112],[96.98070526  1.81051219]
9,6.999992395017443,7.000000024411422,6.983665488525857,[103.80342865   1.81106567],[117.80342102   1.81223488],[110.80342865   1.81165028],[96.81976318  1.81050861]
10,6.999992395016449,7.000000024411422,6.981338522559838,[103.61734009   1.81105161],[117.61733246   1.81222081],[110.61734009   1.81163621],[96.63600159  1.81050265]
11,6.999992395016449,7.000000024411422,6.979011556537411,[103.40812683   1.81103373],[117.4081192    1.81220293],[110.40812683   1.81161833],[96.4291153   1.81049371]
12,6.999992395007503,7.000000024411422,6.97663881410399,[103.1754837    1.81101143],[117.17547607   1.81218052],[110.1754837    1.81159604],[96.19884491  1.81048107]
13,6.999992395006494,7.000000024411422,6.974250812877688,[102.91915894   1.8109839 ],[116.91915131   1.81215298],[109.91915894   1.8115685 ],[95.94490814  1.81046343]
14,6.999992395006494,7.000000024411422,6.971832294025336,[102.63887024   1.8109504 ],[116.63886261   1.81211948],[109.63887024   1.811535  ],[95.66703796  1.81044066]
15,6.999992395017443,7.000000024411422,6.969383257610749,[102.33435822   1.81091022],[116.33435059   1.81207943],[109.33435822   1.81149483],[95.36497498  1.81041121]
16,6.999992394997536,7.000000024411422,6.966926591817746,[102.00538635   1.8108629 ],[116.00537872   1.81203187],[109.00538635   1.8114475 ],[95.03845978  1.81037462]
17,6.999992394996541,7.000000024411422,6.964447037849224,[101.65171051   1.81080747],[115.65170288   1.81197643],[108.65171051   1.81139207],[94.68726349  1.81033003]
18,6.999992394996541,7.000000024411422,6.961929336956732,[101.27307129   1.81074381],[115.27306366   1.81191278],[108.27307129   1.81132841],[94.31114197  1.81027675]
19,6.999992394996541,7.000000024411422,6.959373489144806,[100.86925507   1.81067109],[114.86924744   1.81184006],[107.86925507   1.81125569],[93.90988159  1.8102138 ]
20,6.99999239499755,7.000000024411422,6.956802382641658,[100.44004822   1.81058919],[114.44004059   1.81175816],[107.44004822   1.8111738 ],[93.48324585  1.81014037]
21,6.9999923949875855,7.000000024411422,6.954208388048928,[99.98523712  1.81049812],[113.98522949   1.81166697],[106.98523712   1.81108272],[93.03102875  1.81005645]
22,6.9999923949875855,7.000000024411323,6.951614393529937,[99.50465393  1.81039774],[113.5046463    1.81156659],[106.50465393   1.81098235],[92.55303955  1.80996215]
23,6.9999923949875855,7.000000024411422,6.948860181819672,[98.99793243  1.81028879],[112.9979248    1.81145763],[105.99793243   1.81087339],[92.04907227  1.80985785]
