,c1_c2,c2_c0,c0_c3,p1,p2,p3,p4
0,7.000000000000008,7.000000000000008,7.000000000000008,[104.499405     1.81110471],[118.49940495   1.81227389],[111.49940497   1.8116893 ],[97.49940502  1.81052012]
1,7.000000024411422,7.000000024411422,6.999923730436333,[104.49638367   1.81110311],[118.49638367   1.81227231],[111.49638367   1.81168771],[97.49645996  1.81051886]
2,7.000000024411422,7.000000024411422,6.998786950645044,[104.48202515   1.81110203],[118.48202515   1.81227124],[111.48202515   1.81168664],[97.48323822  1.81051791]
3,7.000000024411422,7.000000024411422,6.996482873465167,[104.44982147   1.81110227],[118.44982147   1.81227148],[111.44982147   1.81168687],[97.45333862  1.81051862]
4,7.000000024411422,7.000000024411422,6.99436953070235,[104.39674377   1.81110442],[118.39674377   1.81227362],[111.39674377   1.81168902],[97.40237427  1.81052661]
5,7.000000024411422,7.000000024411422,6.992111228388614,[104.32240295   1.81110168],[118.32240295   1.81227088],[111.32240295   1.81168628],[97.33029175  1.81054282]
6,7.000000024411422,7.000000024411422,6.989753743611154,[104.22624207   1.8110956 ],[118.22624207   1.8122648 ],[111.22624207   1.8116802 ],[97.23648834  1.8105607 ]
7,7.000000024411422,7.000000024411422,6.987403887927415,[104.10803986   1.81108737],[118.10803986   1.81225657],[111.10803986   1.81167197],[97.12063599  1.81058168]
8,7.000000024411422,7.000000024411422,6.985015885068563,[103.96759796   1.81107676],[117.96759796   1.81224597],[110.96759796   1.81166136],[96.98258209  1.81060505]
9,7.000000024411422,7.000000024411422,6.982604993914151,[103.80461884   1.81106353],[117.80461884   1.81223273],[110.80461884   1.81164813],[96.82201385  1.8106302 ]
10,7.000000024411422,7.000000024411422,6.980163585123465,[103.6187973    1.81104648],[117.6187973    1.81221569],[110.6187973    1.81163108],[96.63863373  1.81065631]
11,7.000000024411422,7.000000024411422,6.977699288220001,[103.40983582   1.8110255 ],[117.40983582   1.81219471],[110.40983582   1.8116101 ],[96.43213654  1.81068242]
12,7.000000024411422,7.000000024411422,6.975189215134169,[103.17744446   1.81099975],[117.17744446   1.81216896],[110.17744446   1.81158435],[96.20225525  1.81070685]
13,7.000000024411422,7.000000024411422,6.972656254125327,[102.92137146   1.81096864],[116.92137146   1.81213784],[109.92137146   1.81155324],[95.94871521  1.81072879]
14,7.000000024411422,7.000000024411422,6.970092775889909,[102.64134216   1.81093144],[116.64134216   1.81210065],[109.64134216   1.81151605],[95.67124939  1.81074655]
15,7.000000024411422,7.000000024411422,6.967498780486081,[102.3371048    1.81088758],[116.3371048    1.81205678],[109.3371048    1.81147218],[95.36960602  1.81075883]
16,7.000000024411422,7.000000024411422,6.96488189735191,[102.00839233   1.81083655],[116.00839233   1.81200576],[109.00839233   1.81142116],[95.04351044  1.81076384]
17,7.000000024411422,7.000000024411422,6.962234497091457,[101.65497589   1.81077731],[115.65497589   1.81194651],[108.65497589   1.81136191],[94.69274139  1.81076002]
18,7.000000024411422,7.000000024411422,6.959571838469969,[101.27663422   1.81070971],[115.27663422   1.81187892],[108.27663422   1.81129432],[94.31706238  1.81074524]
19,7.000000024411422,7.000000024411422,6.956893921422295,[100.87311554   1.81063306],[114.87311554   1.81180227],[107.87311554   1.81121767],[93.91622162  1.81071842]
20,7.000000024411422,7.000000024411422,6.954193116448342,[100.44420624   1.81054783],[114.44420624   1.81171703],[107.44420624   1.81113243],[93.49001312  1.81067777]
21,7.000000024411422,7.000000024411124,6.951461794041667,[99.98969269  1.81045353],[113.98969269   1.81162274],[106.98969269   1.81103814],[93.0382309   1.81062233]
22,6.999992395016449,7.000007653806097,6.948684695265428,[99.50935364  1.8103503 ],[113.50935364   1.8115195 ],[106.50936127   1.8109349 ],[92.56066895  1.81055045]
23,6.999992395016449,7.000007653805998,6.945999149062042,[99.0030365   1.81023943],[113.0030365    1.81140864],[106.00304413   1.81082404],[92.05703735  1.81046164]
